seqid	start	end
3	3269875	3270684
9	74478794	74487881
3	170497884	170516987
3	122058576	122064392
6	29515859	29533012
4	225639980	225640720
2	153143509	153144036
4	197973203	197980564
4	169045199	169045272
6	33702539	33706677
9	58787494	58790358
3	198708290	198708914
1	20110807	20116568
1	20110807	20116568
4	51407750	51408169
4	132632620	132636005
6	52251948	52252221
7	59563138	59564044
7	157585735	157586391
7	157585735	157586391
7	116055519	116073027
5	96610010	96616243
5	186539296	186553153
3	15930092	15933395
B73V4_ctg51	62027	63595
2	205089374	205096908
9	120922778	120933466
3	149718439	149723254
4	119746403	119748292
4	221437972	221438562
2	215350545	215350695
7	77056453	77058748
9	110469329	110481964
1	248487638	248489536
1	248487638	248489536
1	248487638	248489536
5	44869524	44870653
1	257900510	257900561
3	224470877	224471243
10	90891693	90904444
9	59256512	59257766
1	215029675	215053352
9	129004315	129006907
1	83381285	83388971
2	78018467	78019801
7	84865970	84866371
4	144879733	144880756
4	144879733	144880756
2	8558243	8563878
2	8558243	8563878
1	89799659	89799777
10	118529400	118538928
4	84269030	84270942
6	164732224	164732504
6	164732224	164732504
3	145932241	145932774
4	60243411	60243696
2	109978037	109978528
2	233787465	233790308
2	130853692	130859854
6	99289348	99326270
5	87972085	87986171
2	63454547	63455101
8	99677829	99678304
8	99677829	99678304
9	124336033	124342676
9	124336033	124342676
5	129719086	129721068
8	33995057	33995993
3	55529000	55529140
4	126934015	126934129
4	103287205	103291081
5	188852044	188852739
3	62456908	62459155
1	87210239	87223873
9	64606185	64606593
4	14596924	14599591
10	81825812	81838705
3	7759933	7773069
3	124878363	124916797
10	81999362	82002807
4	109332929	109333530
2	228929722	228933916
3	139744228	139757328
6	120439775	120444700
6	164227458	164227753
B73V4_ctg3	15800	17305
3	102115617	102127349
8	174885585	174885668
4	210205518	210205577
1	270485529	270486713
8	164173143	164186937
4	185722277	185723701
5	136946767	136948215
7	146765518	146765643
1	144314865	144315173
1	144314865	144315173
3	38877997	38881070
7	85061581	85065548
5	183951277	183951355
4	84075309	84075376
8	94603807	94604145
5	94319364	94320051
2	83698253	83709881
1	203663623	203664301
10	141190758	141199316
4	106446387	106446886
5	163484606	163484695
2	160471709	160486056
4	16278214	16278606
3	173770177	173772987
3	173770177	173772987
3	173770177	173772987
3	207103731	207103957
4	110596002	110605288
2	183792023	183792365
8	174187426	174203464
10	49656707	49657847
5	58374564	58395099
8	105361598	105369316
7	117474445	117475889
4	50386007	50386467
4	33072575	33075266
4	9184572	9187311
4	49282252	49282838
6	50687836	50693824
10	67138248	67138332
9	139231829	139244708
9	139231829	139244708
2	228841043	228854573
5	222991673	222994965
5	173326077	173336446
2	19148093	19149562
5	36405921	36406368
6	121246156	121251843
7	69230176	69232026
4	135362725	135365984
8	76678795	76679513
10	50300887	50308120
9	110176772	110177852
7	166648084	166648123
4	202451284	202451595
9	69241949	69242032
1	244354469	244362094
2	232283008	232295384
8	97337353	97339897
5	85500121	85520657
5	179327074	179327181
4	231463703	231464158
1	49401636	49401974
5	168499212	168530331
1	126969261	126975099
3	67101549	67102159
4	68198520	68199857
4	232668003	232668093
8	155945767	155946123
3	15908198	15908361
10	69009987	69010185
9	127312661	127313254
3	223429770	223430067
5	141077625	141097289
1	145467007	145470555
3	84707799	84712931
2	155308575	155308985
4	102948843	102949012
1	12491145	12491816
1	12491145	12491816
9	120128655	120130776
7	139398083	139398603
10	17792212	17795394
8	65945754	65954571
8	65945754	65954571
4	90808986	90814567
5	126010844	126026455
5	126010844	126026455
4	167849839	167857288
10	64406898	64412968
B73V4_ctg193	445640	445723
3	91590736	91593670
9	147889952	147912199
1	229186251	229187236
1	229186251	229187236
10	147126034	147126383
2	119729784	119733457
8	127851816	127851967
1	280172687	280186314
9	51559680	51559872
6	561892	563516
3	80858589	80859123
10	120864092	120864275
10	120864092	120864275
9	67522826	67525541
6	146591706	146592040
4	237072381	237075174
4	237072381	237075174
4	85166347	85166831
5	121813029	121819112
6	76136997	76148340
5	39770900	39784543
4	25929063	25932882
10	121959123	121965061
1	121648353	121654403
1	115023345	115027800
4	8321641	8322617
6	154931161	154942744
3	15906919	15906997
5	103969518	103971177
10	79907800	79907945
5	134838577	134842192
5	146699990	146712027
9	5663767	5663832
4	214179247	214179993
3	60064207	60078179
3	46512813	46513575
3	46512813	46513575
2	170332864	170378968
5	123010411	123013498
1	279928345	279928418
1	157918499	157919158
2	116656437	116657360
9	63778712	63779302
1	125080791	125082870
4	106719983	106724358
1	80988569	80996180
1	134779906	134779950
5	64431844	64432064
1	255144311	255161627
1	281266310	281266684
10	45267319	45276172
6	21614200	21616232
2	99490243	99495914
4	1200178	1201219
4	1200178	1201219
4	81526618	81528692
4	81526618	81528692
7	13579253	13589582
6	75102880	75115285
8	101966880	101967124
7	47284748	47287844
6	142284829	142287650
1	222270876	222271319
1	222270876	222271319
9	58272136	58272803
9	93065522	93065671
B73V4_ctg10	15367	15870
1	216077871	216086686
5	94980876	94985059
4	159309866	159312944
4	163429584	163432380
5	57240150	57263886
3	174439227	174455067
7	123961142	123979079
7	91194576	91205645
4	235071735	235085242
B73V4_ctg91	90814	103258
1	248648034	248649514
5	90806004	90813715
5	157447081	157451289
8	159623669	159624323
1	176612399	176614423
1	176612399	176614423
4	6286560	6287407
9	68380815	68395371
1	95250462	95272165
1	297581252	297581560
9	128357098	128357193
3	182703753	182709362
4	205979193	205979332
6	59795579	59803275
7	159997176	160003736
1	174890258	174916923
2	113493535	113515295
2	8298196	8299026
1	84735978	84740000
8	43804621	43808427
1	24269783	24294778
5	83624822	83635057
5	60008420	60008783
3	80621383	80622915
3	206897749	206910234
3	189473409	189474636
1	248113329	248122229
5	130512817	130513668
5	130512817	130513668
5	37860831	37861130
2	135843953	135845031
4	225777260	225777440
2	176162713	176162990
4	105759988	105771933
7	52114980	52122263
2	126371737	126377241
10	90589514	90589752
5	40451146	40456654
4	192168218	192184644
B73V4_ctg159	14430	28102
8	130031111	130038035
9	152952482	152952724
3	75019449	75066448
5	89628018	89634758
4	15580036	15586631
7	176068867	176068996
10	92669712	92671426
1	165536228	165539076
7	153875040	153905491
3	163884082	163890060
4	50703914	50723087
4	59503138	59511428
2	46508503	46512390
3	114497908	114525598
2	229780134	229785618
4	86724288	86724901
4	222928105	222930275
4	67183340	67186662
4	85287414	85288131
7	61395757	61396768
3	119577584	119577711
3	85310289	85312151
9	77342473	77343453
5	135469975	135484869
5	134300437	134307732
5	56755835	56772022
1	122997928	123034826
4	80980425	80981499
2	95992740	95992901
5	126139614	126146080
9	39864857	39872219
3	54423415	54427474
4	99949750	99961064
4	220753127	220764024
2	137427556	137427592
2	126753776	126763484
4	112691041	112704052
5	74966276	74967045
5	139336701	139340654
9	80933669	80946963
6	64473297	64478550
3	6757165	6763265
3	70191775	70192013
3	18394128	18397507
10	14256870	14263278
1	118555168	118557797
2	58450453	58454646
4	66770418	66772441
4	52344727	52354249
8	69886719	69897689
8	152003523	152006307
3	15928377	15930061
2	225832804	225832934
4	48387353	48401350
7	106212266	106213886
1	247596536	247597285
1	273191001	273211515
4	205661724	205665269
1	258854373	258854456
1	258854373	258854456
7	173966156	173982709
1	242322097	242326031
1	50126193	50126442
4	73108592	73125444
7	129296441	129303910
8	154238684	154259329
8	154238684	154259329
1	61137056	61149714
10	34689433	34691735
3	180325492	180325598
6	110750081	110751027
2	56140505	56140658
1	41367291	41367823
5	96583309	96591057
8	57258019	57266729
3	101982067	101989591
7	36631681	36632141
8	134660999	134665563
7	34279457	34296331
8	97209368	97214255
1	274912908	274931222
1	192448819	192449024
7	55121997	55125614
9	106504791	106504958
8	173615600	173660626
2	81888662	81889302
10	28630485	28630991
1	59277705	59291944
3	105458414	105464228
2	89678486	89682452
1	189233449	189246281
1	102085648	102086636
10	40884617	40885009
4	48553390	48558000
2	123271729	123275518
2	29675682	29676138
10	47629636	47634305
2	10918123	10942463
6	49125310	49129357
2	233343195	233344899
2	233343195	233344899
4	9960116	9960240
2	68750973	68752082
4	117496032	117510140
6	7788031	7798331
2	225468739	225469210
6	30424337	30430810
3	186257130	186261932
1	28581758	28581893
4	46599160	46606203
10	24765036	24767104
6	22057212	22075633
7	178450727	178451099
7	46958635	46961065
2	25683749	25683811
7	134036485	134049541
2	138548229	138552924
7	131798564	131813619
10	129247133	129247424
10	129247133	129247424
3	73010027	73023536
8	124281945	124282401
7	91634426	91635467
4	33113706	33114222
8	109561257	109561739
3	91686186	91690196
10	55751826	55754091
3	228635844	228639001
4	82282007	82284399
1	202860709	202872609
4	213046609	213054097
8	94316408	94340913
4	12328544	12328687
3	60754042	60754178
2	182779147	182792108
4	188181585	188189285
4	84428368	84428414
2	190564394	190578434
5	69837096	69843049
4	241487434	241487822
1	283372799	283386508
4	116373429	116379168
5	9865397	9888075
8	86668209	86668823
4	125812656	125814774
4	66222223	66225632
8	54181642	54186453
10	102097978	102098591
10	102097978	102098591
4	141478852	141480023
3	41867713	41875315
4	73671248	73671371
10	146251528	146251674
9	123092495	123092616
9	123092495	123092616
9	54279749	54279877
10	23625008	23625777
6	138267151	138282692
4	86169111	86175560
2	16591696	16606288
6	75131034	75131295
7	106441937	106442055
B73V4_ctg65	208824	230937
3	214917258	214926765
4	140963770	140964654
7	4722083	4736355
1	122615035	122623772
4	75287292	75288133
2	121878784	121891774
10	24245094	24257500
4	104151829	104157784
9	27688443	27703108
9	63764173	63764366
5	88066338	88080002
7	25966147	25971902
10	137986020	137986193
7	42592329	42592495
1	270601981	270602164
8	73796441	73797595
4	207717250	207717932
8	80377883	80404729
1	146633681	146633991
4	134178218	134181118
1	162369577	162369844
4	191234152	191239263
4	191234152	191239263
4	110259634	110267203
2	105580937	105584549
2	101024255	101031168
9	104530728	104530775
5	194384403	194384541
7	105062095	105062309
B73V4_ctg19	50318	54714
7	41001990	41002326
5	84398106	84398180
7	41568065	41590720
8	180265594	180282820
6	32496636	32498800
4	121881703	121882708
3	90445140	90446939
8	114238745	114239086
3	70672559	70675352
4	110010644	110015352
1	223977127	223980410
1	223977127	223980410
1	244154263	244155296
3	148331908	148332671
10	20064157	20064261
2	74218497	74218632
2	21411998	21439449
2	102857079	102857527
2	102857079	102857527
10	43374578	43374812
3	70512749	70513068
B73V4_ctg26	148281	148953
2	29594384	29608788
3	66978403	66978599
4	206624678	206642120
2	222079570	222095898
3	62755096	62756812
3	62755096	62756812
4	129999364	130006948
1	305979876	305980047
7	127552579	127553145
1	61433712	61433973
4	180682253	180684952
3	58203264	58203336
8	48541019	48541276
8	165343595	165343960
4	16069527	16081139
4	16069527	16081139
1	25122424	25122497
2	35811734	35817767
4	183239641	183239797
3	100255528	100256797
3	103966628	104018345
8	94222756	94230504
6	84039426	84039889
8	27532678	27534770
4	16200548	16205152
4	50656970	50667707
10	10057993	10058224
4	213196411	213205705
4	2917529	2917573
7	123369036	123370214
2	17193419	17193686
5	171229883	171230037
6	6333786	6335365
2	143969668	143970313
3	145314676	145315527
1	86068031	86085359
3	47556924	47557269
4	88511151	88514737
4	11789326	11790373
4	235020219	235027017
5	185969816	185969852
2	43168199	43172462
4	86232285	86232630
3	116317028	116324798
6	73740075	73746755
4	62696478	62699574
1	84753263	84754331
1	96283187	96290837
9	6131156	6168778
3	121971656	121972499
5	53940706	53941170
9	137709678	137712585
4	50347550	50348268
4	102014829	102015208
1	171473937	171474766
5	140255459	140257738
1	278004418	278010587
3	103378979	103403330
9	9081119	9098278
9	74609799	74610190
3	34844829	34856919
9	11706800	11707558
2	77424279	77424586
2	80903787	80905702
1	224152506	224155964
2	124807291	124807550
4	53788442	53789632
10	64552274	64555962
10	64552274	64555962
B73V4_ctg209	47905	52086
2	222962568	222966719
10	14073289	14077324
4	165783612	165784219
4	165783612	165784219
9	20738936	20739093
1	215759441	215778439
4	45164044	45166534
B73V4_ctg16	40031	55106
2	87581172	87585851
7	90739653	90742026
3	212378684	212383029
1	67666223	67666549
4	70168417	70170746
5	183711967	183746141
9	83526374	83535710
2	132542643	132548065
2	132542643	132548065
8	97244460	97244716
4	212193535	212193703
10	7732945	7745117
8	70832928	70835428
8	70832928	70835428
8	125827079	125829679
9	133731644	133731762
7	76219685	76240441
3	229403296	229403402
2	101338576	101342467
5	108320513	108325451
3	180562944	180563565
1	238776737	238780537
3	175055684	175078303
4	182720121	182720840
2	37261779	37263451
9	13355648	13359233
2	81292672	81299018
2	81292672	81299018
1	167940239	167940468
9	105946162	105951506
5	8891081	8891526
4	228622343	228622517
3	30032486	30039762
4	133274464	133283169
7	135183190	135206206
5	171520008	171526055
5	171520008	171526055
1	41168553	41168798
1	41168553	41168798
6	17314301	17315366
6	17314301	17315366
4	222275181	222275462
3	233411998	233421757
10	34326189	34326776
9	154580391	154584137
4	225288528	225288639
4	117017877	117033510
10	132537139	132550534
10	145619705	145633149
4	239806638	239806839
3	179865245	179865325
6	71480487	71499595
8	40914213	40914357
4	78111974	78113640
6	48153995	48166353
5	38367787	38376568
3	230351205	230352313
3	230351205	230352313
3	80483142	80492052
5	109177173	109178872
5	185125310	185125910
4	125994967	125999478
5	187707129	187749341
3	57066653	57069414
4	91395959	91405368
10	54968903	54971051
10	54968903	54971051
3	111215227	111215688
2	241924822	241924901
2	169488062	169497629
7	44477435	44485082
10	53674164	53688602
9	39960593	39960898
1	64920971	64922185
6	97744606	97751114
8	111147456	111162357
1	154482519	154484243
6	16232192	16234519
2	238743173	238745457
4	65461346	65476771
10	70272928	70276369
1	248011258	248011466
1	248011258	248011466
1	191357418	191369183
7	44839867	44840197
7	44839867	44840197
8	28798428	28799749
10	111953715	111957001
4	111030019	111044318
4	171912374	171914321
6	71149501	71161681
4	122334696	122342609
2	8931337	8942781
9	43179010	43201916
4	197046104	197046792
4	197046104	197046792
4	210985837	210985938
10	96410917	96416402
5	100444602	100455685
6	83220721	83250862
9	46675985	46689019
1	80243986	80249191
1	80243986	80249191
4	198010509	198010845
7	76779046	76798457
8	165683001	165697115
3	29921657	29921720
8	165467480	165476106
8	165467480	165476106
4	115634437	115635281
4	115634437	115635281
5	187587746	187593567
5	187587746	187593567
7	165934452	165934556
3	66429259	66433330
3	107814454	107814514
4	151308082	151308232
4	151308082	151308232
1	290055731	290107183
3	82179396	82184161
4	29183354	29185237
1	24384369	24386966
1	24384369	24386966
2	136097557	136100594
2	100041105	100045152
2	17065541	17065673
5	131002798	131017991
9	4243884	4246183
7	103310849	103321912
6	122521097	122528540
7	146212740	146215759
4	231199055	231208623
10	33667609	33670744
1	162736090	162737118
4	228052941	228053202
7	83226824	83227268
10	41522775	41532726
5	113992110	114014220
1	235789801	235790909
6	119847139	119849118
2	211271864	211273643
2	211271864	211273643
3	190751562	190774139
B73V4_ctg75	193758	197676
3	73347344	73347984
7	169283673	169283739
B73V4_ctg142	138064	146064
4	102816929	102823588
3	96972522	96980874
9	106949503	106949598
2	158992878	158994077
1	138649137	138651210
4	49784233	49785250
4	35566191	35566976
5	150573728	150573871
1	120220555	120226217
1	202574784	202590220
5	112854450	112861303
5	201950603	201950781
3	24014128	24015180
4	183419679	183424162
1	183732525	183748022
7	86273297	86275593
5	142038456	142052328
4	106086309	106093133
6	136396666	136399070
4	196171210	196171350
1	67183697	67193196
7	67733983	67735719
5	12345361	12345732
6	99115608	99115807
7	120713938	120728811
5	188430614	188431387
4	44350800	44354713
4	49860221	49869559
9	71928754	71929675
4	126018484	126018618
1	90373564	90384206
1	132951331	132954339
7	113830758	113834421
7	118962935	118963064
1	286427217	286427815
3	123391412	123391806
9	21001010	21021923
3	119178096	119191540
1	148667404	148679371
1	143624319	143635433
3	111459625	111459773
1	122514521	122523064
5	72132096	72140145
4	135756209	135756642
1	32526766	32526886
3	64062525	64063975
4	167367799	167370503
4	226124901	226125458
4	226124901	226125458
10	85239774	85240056
4	204968767	204974010
9	39571864	39590035
6	105441671	105449265
2	194927831	194927930
4	175116210	175120656
4	138351243	138358813
6	85745443	85750675
3	63345913	63346193
10	133236670	133237201
10	79739203	79753397
10	79739203	79753397
9	133299574	133308448
6	21441892	21442045
4	3703991	3704143
5	100954694	100954845
10	95267382	95269146
10	95267382	95269146
5	152277185	152285124
2	158428015	158445272
6	33199744	33211146
1	21804691	21804891
6	39529229	39538040
6	38478456	38494666
8	64320261	64323228
8	64320261	64323228
5	131847472	131849508
1	210930048	210938078
5	1612678	1612815
3	96195204	96210304
3	96195204	96210304
10	22366813	22380811
1	279572693	279573396
9	144417376	144420494
1	244048526	244056128
4	234312854	234312987
10	91511862	91512070
8	58987406	59003385
4	225350567	225350940
3	113994850	113999580
1	259606166	259621141
4	37712162	37712475
4	148504735	148507066
10	65865780	65866023
4	166765930	166775458
4	142104745	142108621
7	20972851	20978982
7	20972851	20978982
4	226836816	226837296
1	93631366	93637330
4	135636845	135642084
8	30333905	30334050
9	92702983	92716969
8	146322916	146323104
9	85468107	85472212
6	157011939	157012589
1	129333189	129335790
5	111299703	111299847
5	153494043	153515556
3	117302243	117303384
9	66715774	66715828
4	159479684	159492942
5	13984451	13984637
2	117879729	117883976
B73V4_ctg77	5436	17086
10	121104888	121143740
10	40659267	40689257
1	94821299	94832032
4	244027758	244029903
8	163712684	163717248
8	166136187	166138732
5	96963952	96974468
2	157471178	157493960
1	771122	791382
2	58716136	58747122
6	86796117	86796214
4	76066562	76073926
8	59573070	59588278
4	119356886	119357139
5	194968113	194968299
4	213070199	213075596
4	140868491	140874458
4	140868491	140874458
4	140868491	140874458
1	203511760	203518012
7	152509737	152519592
2	202181056	202181338
4	128183129	128183279
1	156244136	156244447
1	197727653	197745690
1	59332643	59339180
2	179030573	179038943
1	41571458	41571821
1	147686794	147688193
1	147686794	147688193
1	74181706	74197063
6	110174249	110174305
9	63526388	63526496
1	52391838	52405965
8	119647724	119662853
2	39669869	39671004
4	109119149	109119372
3	22036947	22039096
2	101088633	101092201
1	77002723	77003058
B73V4_ctg250	41962	61338
B73V4_ctg35	6691	14354
10	66530352	66542832
7	56938799	56949356
7	56938799	56949356
7	56938799	56949356
2	53713754	53717868
3	175345646	175346166
1	114943674	114947781
4	161242325	161244815
3	176552184	176559810
2	140308310	140310639
7	67428433	67442362
3	83693286	83712278
3	100897276	100898170
9	135683230	135683376
5	166607892	166608046
1	151105134	151105245
B73V4_ctg143	34532	36715
B73V4_ctg143	34532	36715
3	13776992	13777738
2	125232523	125239830
2	125232523	125239830
7	92726671	92731224
6	66692387	66699831
6	66692387	66699831
4	147142221	147144784
4	119550278	119550335
2	12731399	12732206
3	100475570	100476927
10	91426356	91432889
5	95718099	95732275
9	9463743	9465069
9	40624408	40629631
4	103053562	103054605
3	235608853	235634322
1	67060056	67074880
6	17660420	17663526
3	39698153	39709776
3	39698153	39709776
1	181253816	181253946
1	181253816	181253946
1	181253816	181253946
3	4318441	4318796
1	266703112	266720448
8	90159235	90160424
2	180670168	180670283
4	181828869	181829790
4	181828869	181829790
5	413615	413650
4	17026485	17026875
B73V4_ctg229	71453	74175
B73V4_ctg229	71453	74175
10	77742974	77743556
5	135237785	135246266
5	144076652	144076889
8	147021150	147034300
4	86236581	86236779
5	108040686	108041240
10	120320105	120340121
7	40236501	40236554
2	183575316	183601150
5	125464188	125503605
5	128445156	128448757
6	106899450	106901735
6	106899450	106901735
5	101768031	101772777
10	54095086	54097526
5	119739478	119739593
10	126714252	126715455
B73V4_ctg129	174815	184886
6	67815468	67816432
7	169492182	169492249
1	99961585	99966305
1	99961585	99966305
4	174937345	174945056
9	5899108	5902500
4	241632037	241632168
5	211543856	211548622
7	89093785	89097156
4	225508455	225513898
5	89667614	89667989
4	101102622	101103705
4	101102622	101103705
4	113918949	113923406
1	84852745	84852789
7	40092705	40100915
8	62746452	62747066
6	156590637	156591017
1	143494189	143494529
4	16039540	16040295
5	117617930	117618155
1	237433183	237433307
4	108304843	108305294
6	141556605	141557239
2	199197158	199201886
7	6727182	6730229
4	88682025	88683946
3	189793371	189800045
1	86862888	86866036
4	93314917	93315014
B73V4_ctg80	54427	55467
1	286823472	286823946
7	53661210	53662559
7	89504055	89514384
4	163631281	163653743
1	250279176	250279404
4	162013724	162014812
2	238388335	238388880
4	209139367	209139847
7	153758561	153783202
2	159205397	159206108
2	90170944	90174001
8	61798918	61799492
5	115925194	115948436
3	127054681	127056414
7	33730919	33731030
4	141017140	141022226
4	638414	638877
3	59886239	59892247
5	170185516	170195989
3	46732292	46740338
6	63564270	63568405
9	115279688	115280333
2	141786327	141787280
4	89052214	89052332
6	162991306	162991955
10	103238629	103241228
2	96397998	96402311
5	194894650	194906852
7	4005346	4010706
2	11385	11939
6	146417111	146417674
4	106514276	106524988
1	107307594	107310632
4	156612115	156621642
4	89043852	89043936
7	41452859	41454675
4	103386453	103393277
6	90551197	90551400
6	22856949	22864396
8	107968418	107970325
5	155263998	155264226
5	127520809	127520980
1	37846720	37846860
9	102013726	102014094
2	30681650	30703817
7	76451816	76456106
7	3595444	3608056
9	112496824	112496957
9	124134060	124135555
5	70414188	70440837
7	96435208	96436937
10	32912566	32921661
9	3748363	3751946
2	67532362	67532406
9	64954428	64954949
4	175556531	175556918
4	206600526	206623670
4	59140609	59143372
1	300927906	300928054
7	104116686	104116805
6	20215584	20216151
9	23384670	23385999
7	123545419	123549516
2	104008163	104008368
1	179018820	179039365
7	86499396	86499486
2	108545868	108550942
3	111862570	111863028
2	70071448	70089043
1	300951312	300951463
10	102511485	102512306
10	102511485	102512306
3	18837826	18838448
1	147039713	147048031
6	114050836	114051209
5	51790394	51791510
3	56229990	56231814
7	30077648	30077865
4	186245385	186264241
4	186245385	186264241
10	138133045	138133089
5	147804890	147811344
2	134531835	134532173
3	197268248	197271671
6	14710802	14719450
3	106402928	106406820
8	22062726	22067320
8	44774641	44779113
8	157396037	157408455
4	206361284	206372921
4	152830496	152838249
4	100745373	100746205
3	106888829	106897148
8	37866585	37883176
10	142718139	142720606
4	159194692	159197969
9	100600014	100602581
7	29875964	29876642
6	110452744	110453141
4	128595542	128595710
1	92945836	92952163
6	77141155	77156044
10	77357985	77363074
1	57686714	57687079
8	84040017	84043428
8	84040017	84043428
6	89897939	89897997
1	244894741	244895059
1	244894741	244895059
4	187510611	187511484
8	479867	485049
4	145757782	145761340
4	104070081	104073572
8	82809423	82835462
4	48954383	48954446
9	118075011	118078777
1	67227542	67227777
2	130237094	130244685
9	46894627	46894672
2	112359714	112372402
1	57631315	57647151
2	71256958	71258032
1	41587958	41588112
5	90548585	90548798
4	80604440	80604842
4	60198712	60198965
7	63478537	63490957
7	63478537	63490957
3	77499032	77499191
1	61213401	61213497
9	30937949	30947074
10	41929050	41939203
10	41929050	41939203
2	9278709	9280312
5	121622500	121639211
1	159686986	159689880
2	120643178	120650007
9	59313741	59314412
3	121643334	121666404
4	93645309	93660292
7	7361305	7361952
4	134125764	134131921
5	115688267	115702820
1	212819837	212820431
2	123869594	123870345
4	209711236	209711344
4	235419463	235419618
4	218810281	218811915
1	106040602	106050113
7	114213563	114215441
9	65833250	65833610
8	73345663	73345907
5	137908120	137914588
9	86490253	86490494
4	121182053	121186085
4	121182053	121186085
1	157796303	157809492
5	42318414	42329982
3	120845368	120847551
6	166127383	166141562
7	96443388	96450984
5	120994760	121014746
7	178132998	178133104
1	223663722	223679689
10	36952199	36962004
9	49003025	49003096
3	6522004	6523008
8	108165265	108178377
8	10728277	10730217
5	108681602	108688484
5	108628528	108641976
4	35789469	35790183
9	65799559	65801857
9	65799559	65801857
1	282413520	282414534
6	118097348	118097974
5	126253245	126254755
10	61599585	61612235
4	123690782	123691256
9	60878455	60895678
9	9255879	9256243
1	220423678	220435980
9	123640317	123640996
9	123640317	123640996
9	140257075	140257218
9	96657946	96658089
4	218743290	218750028
1	233390082	233390379
6	78846713	78853673
3	180971872	180972245
10	18999108	18999992
1	15372605	15373339
10	129247903	129248634
3	22564880	22565026
3	119684679	119688006
4	105925600	105927002
4	105925600	105927002
1	61974373	61977716
7	83790542	83790687
6	113841032	113841598
10	28631524	28632251
9	30990159	30990946
8	178790064	178790422
5	143300088	143300373
5	120113862	120114369
1	947571	956668
4	18123194	18123913
1	140874533	140874582
3	159900629	159904629
10	107027122	107027506
5	115444245	115449140
5	21807073	21820669
2	83364402	83365326
4	238280151	238280268
4	108682553	108685005
5	208229162	208229266
5	208229162	208229266
4	141365982	141367209
3	50576897	50592126
10	30466593	30468401
2	79417277	79447435
1	85211418	85225127
2	212003535	212044857
7	147224777	147240416
4	83498722	83498957
10	100000189	100000809
4	233738094	233738836
7	36635608	36639891
4	43516310	43520166
3	190669619	190697389
7	116889823	116890169
1	145929493	145930771
4	180450528	180462345
4	100604841	100607362
8	120036638	120065650
5	31958763	31960664
1	220466094	220466290
9	133403957	133407401
1	298009567	298009680
8	3241567	3270497
4	227239841	227243462
8	86698365	86698566
2	226140599	226141244
9	116297386	116297596
3	212016834	212017022
8	43701260	43703310
1	67325183	67335762
10	91442555	91444640
4	87203509	87203713
3	66602628	66602686
1	170686196	170699418
10	26477409	26499176
3	214339269	214339555
5	73564621	73583375
3	23384431	23405594
7	50582907	50592408
6	76194517	76194641
6	121697072	121708560
9	106564973	106569872
4	184294375	184308149
3	213828946	213830853
5	117680760	117686042
1	187396247	187401897
4	201836694	201837619
8	162638064	162638189
4	195481101	195481369
10	11604556	11610492
3	154441292	154441740
3	51910727	51910846
8	168206988	168207535
2	173456785	173470461
7	87621856	87623353
4	19576945	19577290
4	19576945	19577290
4	241493315	241522033
1	161929184	161932152
3	76369271	76369400
1	196417084	196420059
1	152044319	152054252
9	77235237	77239463
4	245563185	245577083
2	175773754	175778395
10	123450426	123459321
9	16925410	16929693
1	257872418	257872547
8	77527134	77527259
4	34404952	34413294
8	40863968	40864224
3	63155298	63155755
6	156591731	156592061
10	14988518	14991871
5	19242121	19242804
4	33387596	33388882
4	33387596	33388882
9	72550315	72550452
7	31210938	31216194
7	418550	421148
1	134432696	134433427
2	229124182	229127405
4	35589879	35590337
5	14974676	14974847
1	203356996	203360963
4	211578839	211580345
1	186144279	186189970
10	126609170	126612843
10	128483335	128492095
8	170536128	170538821
2	166716259	166736378
7	119653138	119669424
4	241313050	241313112
7	4416758	4424089
2	88915302	88916794
5	109247723	109247943
4	94180581	94181563
8	79355219	79371090
4	90435185	90438231
5	82149357	82152977
7	90409583	90411545
4	8581406	8592805
3	39928820	39935409
4	194677485	194690181
10	110262810	110263213
10	58468522	58470455
1	115291934	115304470
8	75283103	75300514
10	132087578	132092996
10	132087578	132092996
5	3148704	3148966
7	86388737	86388887
6	71120404	71120639
1	215604650	215605081
9	112176387	112179960
4	63089615	63089783
9	13444615	13444934
1	204851403	204856941
5	58096539	58129246
9	88134132	88134665
8	3655140	3664674
6	117877991	117881012
7	140147694	140154655
2	141778657	141783471
5	35400749	35428145
2	171150630	171150687
8	52150813	52151060
5	2069549	2074623
3	52724459	52726748
2	225373808	225374043
8	90621830	90628810
8	99369231	99369590
6	155719748	155720933
4	159102641	159105332
5	196994210	196994315
3	193194	202697
9	84217568	84217709
7	89599466	89608557
9	117994878	118020755
5	136346579	136347186
1	119059348	119076308
1	242479184	242532147
10	48184765	48209263
2	134770966	134771746
1	257505418	257506271
4	66799444	66800629
6	119128295	119146425
4	175883120	175884989
4	12934237	12934282
9	54493214	54493864
4	98458050	98458410
3	83470581	83471015
3	83470581	83471015
Mt	98926	99012
3	22091196	22091417
10	59669715	59671394
3	213599110	213600558
8	173542778	173578071
4	50233705	50242827
4	140022869	140023062
4	124364874	124367450
3	103573340	103591499
1	94800410	94800497
1	142222527	142222599
3	100008088	100012769
9	33573088	33573702
4	99372535	99387749
3	24912481	24923891
5	194988983	194989327
3	190618819	190619045
5	157298412	157317585
1	188078622	188085369
7	121102283	121102460
3	223949154	223949251
3	29037964	29039014
4	89877996	89878553
2	127767815	127789349
B73V4_ctg214	3	35813
10	90930003	90939344
