seqid	start	end
9	124936491	124936551
5	187073528	187073757
7	143760853	143761078
10	104838721	104839146
5	98787872	98787984
5	51271162	51271335
1	41141297	41141536
B73V4_ctg28	29495	29585
10	713186	713333
2	233269735	233270560
10	10307829	10307999
2	38194380	38194602
5	29801735	29802199
2	220442185	220442229
2	12641958	12642192
1	264397954	264398001
1	285214794	285215342
5	177829780	177830023
7	174710660	174710790
7	95328593	95328829
7	5389221	5389432
3	137062920	137063114
6	41089969	41090072
3	197994474	197994658
2	88643766	88643949
10	146884659	146884790
1	257554001	257554124
7	139897456	139898026
2	202587971	202588087
5	201997453	201997542
2	147660643	147660846
2	55299741	55300028
1	185873620	185873841
8	103902645	103902777
2	184885055	184885143
3	149403797	149403929
1	119484221	119484552
10	73672498	73672794
3	102989592	102989794
10	8872670	8872806
1	262001014	262001337
7	43707335	43707478
7	179797680	179797873
3	153559284	153559477
6	5904459	5904589
1	107336528	107336685
5	29775046	29775454
5	218915315	218915432
2	9661125	9661726
6	130507352	130507654
8	12293139	12293334
2	188735067	188735185
3	155195612	155195722
1	71155191	71155358
2	182383583	182383656
6	134484987	134485426
10	8284266	8284483
7	21350221	21350359
1	12527997	12528049
1	5160225	5160357
2	17918512	17918701
5	216427096	216427227
1	302928710	302928818
7	91004854	91005013
3	13701931	13702264
9	18946001	18946157
3	20684706	20684817
9	94418143	94418221
9	46525459	46525629
8	7924802	7924920
10	81352672	81352733
9	33998637	33998798
10	134113038	134113172
2	5449782	5450092
9	156338098	156338455
1	213516235	213516698
10	149192253	149192359
3	205828323	205828496
1	209837601	209837865
1	182575305	182576045
2	190966049	190966158
2	90576220	90576729
1	273680994	273681448
6	111975217	111975442
8	133989497	133989610
B73V4_ctg52	512134	512283
10	81557754	81558139
5	4573056	4573587
6	135242270	135242435
8	143815821	143816159
3	75067338	75067506
7	128164103	128164528
1	251645277	251645519
8	172143238	172143473
2	16083353	16083475
5	3435449	3435613
3	9810015	9810328
3	194992480	194992699
6	170612635	170612798
1	56923623	56923748
7	23980994	23981230
9	21417585	21418012
8	169927	170124
6	165887584	165888118
6	91658123	91658218
1	196133067	196133462
2	213714021	213714140
1	57653222	57653392
2	207721393	207721587
5	142504538	142504651
5	67679296	67679660
5	187815005	187815155
6	91271918	91272058
7	41594504	41594580
2	215370346	215370703
6	105532404	105532842
6	800633	800715
3	222403680	222403886
3	15994595	15994693
5	36352831	36353026
9	130773670	130773759
2	2471360	2471538
1	143495198	143495361
5	79872928	79873019
10	135835623	135835806
7	181504194	181504344
3	25429003	25429327
3	210467446	210467676
7	37783907	37783989
8	175897270	175897428
2	141452565	141452967
1	40734448	40734599
6	119517348	119517443
5	71285020	71285175
1	215426343	215426638
3	41558102	41558332
9	138412551	138412690
1	14311214	14311416
5	49224411	49224597
3	41832731	41832840
5	170839035	170839221
7	162761587	162761753
1	256100697	256100885
3	233206974	233207024
2	129924822	129924918
9	135503088	135503290
2	24958697	24958848
9	97238638	97238761
1	22419630	22420024
3	224499181	224499277
7	107259412	107259534
5	164450113	164450306
1	264934770	264934929
7	156211521	156211793
10	90133605	90133761
5	198622077	198622391
2	163037881	163037966
1	102711332	102711593
1	263592481	263592759
10	97677189	97677276
6	166976862	166977033
8	168302406	168302637
3	213442092	213442317
2	139968704	139968826
1	168458889	168459357
6	148515010	148515183
7	67927157	67927480
6	157141220	157141381
10	67647825	67648399
7	177289813	177289925
2	193414341	193414442
7	167436546	167436742
5	95117698	95117870
9	10870770	10870888
1	202190522	202190619
6	157260154	157260461
6	104168611	104168735
8	104655155	104655276
6	109736413	109737895
1	57003399	57003947
3	22141842	22141947
7	8032718	8032769
6	172033069	172033368
1	29672169	29672366
9	151367572	151367804
7	134896824	134896932
1	55247593	55247748
3	185650434	185650628
8	170137249	170137349
5	5755611	5755773
3	64917153	64917291
2	217445484	217446611
2	73015734	73016146
1	217964729	217965420
1	222025512	222025647
10	131399239	131399549
1	36682423	36682816
1	68190761	68190905
10	48752057	48752097
1	223068030	223068714
8	7169424	7169847
1	57463482	57463838
5	156668324	156668444
7	150888153	150888478
3	173679846	173680194
1	300982441	300982609
2	142530699	142530801
7	174938174	174938692
5	162844119	162844416
7	27273624	27273912
1	75095632	75095752
10	139994423	139994571
6	106967352	106967592
5	94531264	94531455
2	48070678	48070759
7	160904269	160904630
9	91607226	91607392
1	20405069	20405851
5	49492939	49493249
3	25882552	25882729
3	223415221	223415556
3	203821995	203822153
10	143170348	143170500
1	30347009	30347342
9	65696675	65696833
2	28216861	28217223
9	136966586	136966716
7	177328890	177328968
5	96790002	96790258
3	199574911	199575107
10	28163597	28163726
2	164263765	164263849
6	163410265	163410370
9	132383205	132383323
5	60863252	60863613
2	107905913	107906061
6	114244516	114244577
2	145507313	145507521
10	117286575	117286757
1	256995605	256995992
8	174488180	174488293
10	148199813	148199992
5	88483318	88483681
7	158762458	158762652
8	157170293	157170486
10	91364631	91364697
1	54088506	54088797
1	149599584	149600197
3	196076406	196076454
1	229999191	229999413
8	63241644	63242182
8	158262874	158263108
3	130488378	130488740
5	186386892	186386988
5	125659336	125659474
5	14168880	14169090
3	147718780	147718912
2	189765318	189765635
1	244391672	244391890
5	182663815	182663951
5	58819621	58819706
1	300733519	300733720
5	2011728	2011984
3	111413517	111413737
1	199137518	199137755
2	1412432	1412621
2	29026872	29027013
3	156029103	156029432
2	160793565	160793757
2	19972427	19972570
3	46810522	46810747
8	170082925	170083183
B73V4_ctg168	657	794
10	135331425	135331886
1	182719338	182719781
7	157601528	157601580
5	20833665	20833925
2	144676693	144676771
5	170741082	170741260
7	150695145	150695375
1	197921949	197922275
8	173982933	173983487
5	71494713	71494881
3	178095147	178095415
10	54614003	54614132
6	101753098	101753669
9	154484517	154484803
2	112618532	112618664
7	89900997	89901134
6	154620369	154621011
1	32361038	32361158
3	37541525	37541647
7	121681888	121681955
10	75768412	75768476
9	141138079	141138210
7	40668558	40668736
3	224445065	224445226
10	144443762	144443987
5	220935411	220936089
2	231190928	231191218
3	1058392	1058552
2	109325760	109325926
8	143028039	143028124
3	228024889	228025007
3	194483988	194484065
6	59177023	59177803
9	116942447	116942689
6	164497092	164497165
2	220173187	220173310
2	57705245	57705587
3	11077162	11077432
10	124923970	124924280
3	220539297	220539587
8	92849123	92849417
1	18311144	18311645
1	211234694	211235182
5	167948583	167948632
9	134251444	134251738
6	78461169	78461406
8	152746466	152746650
1	257008360	257008481
3	180830545	180830626
6	25974256	25974531
3	233535574	233535728
1	30476932	30477139
5	172146394	172146485
6	90507653	90507810
2	175572762	175573046
8	120406791	120406910
2	239249074	239249302
5	71505581	71505780
6	145704039	145704362
7	59518733	59518862
10	12295209	12295438
1	21004745	21004892
6	36619753	36619908
6	115325633	115325726
5	6224096	6224755
8	162149873	162150106
8	179415667	179415788
8	1591534	1591612
2	229470557	229470991
2	213895923	213896083
8	154897577	154897713
6	111450942	111451212
3	189002788	189003015
1	30838026	30838144
1	9494032	9494518
6	147123863	147124464
6	172568343	172568889
5	180930837	180930902
2	171588586	171588716
3	219140279	219140457
1	222548709	222548839
6	69181985	69182104
6	113755424	113755981
6	137667236	137667462
2	899790	899959
10	135680356	135680593
1	37906589	37906648
2	218350754	218350992
7	155787705	155787825
1	291348099	291348285
1	264396724	264396786
2	14523595	14523952
5	217550711	217550865
1	296070275	296070781
1	297862120	297862167
1	149681604	149681819
5	21124305	21124435
9	149068926	149069094
B73V4_ctg75	348056	348329
7	127426006	127426671
1	306881380	306881447
5	19529983	19530046
2	146345119	146345365
5	170760258	170761065
7	167282630	167282814
1	282390632	282390734
6	128833253	128833447
5	3934127	3934912
3	25812786	25813148
6	137767298	137767435
1	165742882	165743187
5	92665969	92666156
1	15157825	15157910
2	159573333	159573716
2	175475316	175475518
10	124515579	124515734
6	93630339	93630528
1	295604738	295605048
3	147930627	147930716
6	160789996	160790260
10	65980808	65981097
7	122007587	122007811
5	56025144	56025284
3	137089148	137089351
1	25931905	25932462
9	26982862	26982964
5	33238490	33238626
10	74509463	74510178
6	146852648	146852836
3	128243873	128244066
9	70147428	70147646
10	147012595	147012654
8	162236154	162236454
7	141397804	141398225
1	158031617	158031777
2	162548180	162548492
10	136796860	136797052
5	211767329	211767640
6	90852382	90852746
6	109713767	109713863
2	3769481	3770074
9	86029178	86029798
1	47587105	47587223
6	114942826	114943326
2	83761538	83761777
1	175164546	175164710
1	200948122	200948389
9	158140060	158140194
2	46658792	46658919
2	209801165	209801560
8	165719667	165719783
9	2316706	2316822
8	158276380	158276612
1	61478293	61478414
5	212494601	212494773
3	200077061	200077229
8	122211100	122211708
5	209368571	209368724
3	173615640	173615952
9	19825859	19826171
1	191907486	191907613
2	143410469	143410726
1	93588545	93588768
9	142618186	142618416
5	195115592	195115843
1	205334448	205334574
3	182508794	182508892
8	171721554	171721679
1	278285539	278285871
10	105059732	105059867
8	39496941	39497041
1	244212157	244212276
1	12357638	12357681
6	148947587	148947769
2	236200816	236200944
1	123371712	123371848
5	219576176	219576346
8	130578782	130578896
2	210584657	210584951
2	25580543	25580621
3	153855973	153856088
3	53571017	53571093
6	141997196	141997519
2	229670731	229670867
1	128253855	128253985
1	197132414	197132944
2	40562727	40563064
1	18596088	18596498
9	147309491	147309598
5	183461701	183461820
7	32978792	32978909
6	75119137	75119714
5	195260452	195260563
5	181865662	181865955
9	94503185	94503314
3	40802925	40803100
2	145771667	145772051
6	129105617	129105932
3	218417955	218418141
2	141327977	141328242
5	201555266	201555893
1	11166574	11167240
5	192053117	192053895
3	130508657	130508881
5	171616349	171616496
2	241873782	241873976
3	178493071	178493280
9	5611491	5611627
7	123596435	123596811
2	237964066	237964201
9	155122237	155122430
6	109688841	109689108
2	242156976	242157178
3	189713286	189713444
8	8280914	8281070
9	1799194	1799620
6	114063216	114063435
7	105370774	105371014
10	105693018	105693467
1	218516061	218516344
9	102836531	102836709
1	298565957	298565989
7	110506880	110506939
2	79094829	79095047
8	90345088	90345317
8	2036736	2037026
1	258943012	258943600
6	160903350	160903796
10	143566095	143566354
2	240373722	240374080
7	174205177	174205306
2	43082231	43082425
10	129516266	129516356
3	137820573	137820650
9	99033861	99034629
8	177905838	177906427
1	225120530	225120596
1	167483698	167483855
8	175574892	175575582
3	162510029	162510105
1	162397749	162397798
1	92226116	92226809
6	105406298	105406886
2	40911260	40911453
1	65187072	65187229
2	230778517	230778779
8	95602616	95602853
3	225684132	225684252
6	157928708	157928828
6	94540565	94540696
3	32401808	32401870
6	294656	294814
9	144027577	144027756
1	213504606	213504731
1	226379078	226379312
1	282596285	282596602
8	167246370	167246519
1	6023597	6023879
10	105956914	105957036
10	1697807	1697978
2	185998749	185998984
8	135141497	135141861
6	4035302	4035499
10	67571157	67572646
7	5656998	5657178
2	241835926	241836046
1	25206265	25206622
1	8130305	8131005
9	101176769	101176887
5	125792562	125792740
9	146839625	146839694
5	114204442	114204596
9	21982624	21983315
2	16457044	16457324
1	297599827	297599888
2	223618448	223618610
3	56767711	56767836
3	40180011	40180154
9	71354639	71354805
7	152747943	152748474
6	128950261	128950509
8	167516668	167516962
5	96216241	96216433
9	123500865	123501048
2	192209694	192209804
3	207874784	207874845
8	167078119	167078378
2	209874179	209874426
10	146235870	146236154
2	228728945	228729093
10	74514298	74514819
5	192928639	192928770
8	62879165	62879477
2	3200799	3201079
9	131682955	131683133
3	204003989	204004218
1	39417513	39417751
2	49278626	49279264
1	208745747	208745934
2	2120985	2121195
3	189779027	189779257
5	194558222	194558491
B73V4_ctg115	37156	37318
2	42231264	42231434
10	6097508	6097645
5	17187713	17187759
2	198376427	198376964
2	54243095	54243414
8	82697975	82698577
5	35919011	35919072
6	161990464	161990653
3	19817942	19818512
7	156209527	156209714
8	52923393	52923620
8	126415489	126415759
1	266897201	266897472
8	97378756	97379108
1	84232248	84232396
1	209740237	209740368
7	119811797	119812155
8	125269536	125269654
1	268501193	268501428
8	163814818	163815262
2	5813011	5813446
1	25765502	25765833
1	294014452	294014584
1	165605966	165606229
5	158071657	158072069
2	215658089	215658320
1	231638908	231639199
7	120947076	120947255
9	142671917	142672097
1	5486672	5487029
8	158785494	158785626
2	13079487	13079718
10	139482369	139482904
3	2983119	2983303
6	118725088	118725184
8	167561288	167561572
7	32099942	32100170
3	201863416	201863603
3	186451234	186451765
9	112515538	112515742
3	99536628	99536797
7	126362403	126362580
8	12981358	12981534
2	211182064	211182227
1	198123539	198123876
9	103873924	103874081
3	211592956	211593155
3	144653693	144653837
1	37906431	37906571
1	74251638	74251977
10	144995091	144995268
6	159588311	159588456
2	185224389	185225073
2	28347511	28347640
2	1420315	1421111
2	148250702	148250902
9	11805343	11805569
1	286259354	286259467
9	117155551	117155645
1	223206313	223206556
2	41121954	41122175
1	228783810	228783944
8	149592491	149592654
10	83700178	83700287
8	181010627	181010737
6	151956319	151956440
1	201200046	201200357
6	109345976	109346144
5	20810305	20810834
5	151139609	151139885
10	115918327	115918446
5	153403690	153403912
10	121035971	121036257
8	124858642	124858739
3	31242048	31242344
1	53462524	53462878
3	133493185	133493425
8	120084801	120085078
2	5770499	5770665
9	70991441	70991696
3	232374741	232375057
2	241317550	241317686
10	67734557	67734652
3	84459938	84459983
3	226836608	226836802
3	234971160	234971796
6	169330486	169330796
9	106217652	106217957
3	150995323	150995635
1	201010187	201010450
2	194922547	194922749
10	144208486	144208670
5	92670522	92670599
6	148747427	148747663
8	130745202	130745419
2	242366103	242366175
1	43651088	43651248
6	93922574	93922818
10	13778171	13778389
2	41371718	41371970
3	105946061	105946402
10	139062473	139062512
1	269054777	269054961
6	137106287	137106441
8	8461734	8461884
6	76015947	76016141
3	202739798	202740083
2	222360735	222360816
10	96501001	96501123
8	18879866	18880062
8	154713891	154714012
7	159420615	159422421
9	5500386	5500566
5	212825739	212825923
B73V4_ctg49	29134	29284
7	100368140	100368429
1	61096923	61097067
2	66088254	66088423
2	5998346	5998629
2	49254899	49255541
7	81453634	81453764
5	101498159	101498421
6	154866724	154866799
9	158682714	158682991
9	144077639	144077796
8	114531222	114531305
1	279830586	279830892
3	197994820	197994957
10	130924498	130924779
5	172049504	172049908
3	181548532	181549192
2	12905159	12905512
3	196360051	196360206
2	33102620	33102977
3	170869984	170870157
10	142046275	142046878
6	129475157	129475770
7	138348437	138348747
2	7732122	7732445
7	17576423	17576550
1	30081163	30081352
1	184162689	184162861
3	218282647	218283203
3	189716069	189716426
5	199534606	199534834
1	103201336	103201716
1	253272642	253272823
5	20823996	20824188
1	226331793	226332134
1	42747741	42747922
1	68683472	68683512
6	113765327	113765384
5	110418824	110418936
6	152800892	152801437
8	107771722	107771824
5	220896553	220896716
5	54087293	54087449
6	150077044	150077121
7	5836992	5837406
2	131935706	131935974
6	122601928	122601980
6	133914544	133914735
2	205481701	205481764
5	49224113	49224249
6	156203412	156203708
10	88288859	88289092
8	111650311	111650495
1	41238465	41238520
5	191698847	191698978
9	158122497	158122642
2	232764064	232764177
3	185052211	185052341
1	82554410	82554946
2	235678683	235679253
10	72968603	72968899
10	120090999	120091079
10	10545754	10545923
2	38445649	38445874
3	203070113	203070292
8	45226766	45227451
1	288719158	288719673
8	93340929	93340976
1	243641102	243641491
3	11800330	11800571
3	235377786	235377957
7	183764	184040
1	22019796	22020130
9	137660706	137661106
6	126838161	126838577
5	26716913	26717115
8	171806893	171807032
2	1615770	1616101
8	127751410	127751701
2	54195120	54195501
10	72973565	72973912
7	139609470	139609535
1	176661144	176661490
3	157120974	157121154
5	146717343	146717655
1	232388044	232388182
10	97158896	97159250
1	9013935	9014103
1	253264558	253264722
7	112709557	112709965
5	32774947	32775362
1	69642965	69643399
2	61800502	61800729
1	295312298	295312481
10	57049299	57049834
9	21678519	21678735
8	17970083	17970158
10	128657956	128658250
8	127188732	127188857
3	187200108	187200233
1	33781115	33781234
7	178892904	178893155
2	109376177	109376568
6	116738363	116738893
7	155097520	155097565
9	10544726	10544848
3	187247944	187248259
3	122817963	122818113
1	127227174	127227432
10	132286070	132286239
2	45283512	45283870
9	142290020	142290079
5	36184300	36184427
2	135490955	135491128
5	44883109	44883201
2	920809	921045
3	43430780	43430911
1	298533654	298533775
3	220917979	220918409
9	36379536	36379777
6	43267702	43268083
8	884851	885161
5	14513282	14513477
5	10537050	10537112
5	94707605	94708349
3	205386745	205386942
9	143578626	143578706
5	141620656	141620787
3	213819990	213820187
5	57058730	57058991
7	179357678	179358477
2	191163879	191163996
5	122670240	122671287
10	113484424	113484733
9	25947503	25947594
8	4448957	4449121
3	100872671	100872799
3	168101695	168102514
7	56517449	56517572
2	6885993	6886396
9	52212310	52212450
10	143651037	143651169
2	6965674	6965905
5	165452484	165452586
B73V4_ctg182	515456	515571
5	60538822	60538889
6	161186927	161187330
2	13537076	13537246
2	195879628	195879782
9	153045727	153045944
2	3118240	3118399
7	105085453	105086011
8	116337609	116337686
3	167046895	167047163
2	206162108	206162647
1	114473409	114473566
1	69631979	69632196
1	34690155	34690328
1	44553579	44553696
5	9102054	9102295
2	243293821	243293982
7	179978686	179978812
5	40687500	40688111
7	137735482	137735586
5	221355701	221355807
9	13435510	13435701
1	297049238	297049852
8	112908660	112908946
1	270251320	270251451
9	19936298	19936787
1	14366225	14366793
5	82358669	82358807
10	37619131	37619182
6	65312624	65312808
8	19234939	19235207
3	216952129	216952540
1	36044230	36044761
8	76310652	76310765
9	157634643	157634802
7	164349056	164349227
8	136146674	136147339
3	181558109	181558477
1	78991607	78992204
8	141809377	141809577
7	77374274	77374396
6	158795996	158796135
1	54053154	54053332
8	177318965	177319093
7	153347754	153347958
1	299195613	299195888
9	130339654	130340358
7	75826268	75826386
6	93087061	93087214
6	75146700	75146949
10	89732325	89732437
7	154278261	154278516
8	3891272	3891628
2	65456676	65456733
5	204122688	204123064
1	3537000	3537137
1	65547129	65547274
5	161599262	161599469
2	194021953	194022137
5	76656414	76656477
1	257554159	257554306
7	163323258	163323643
8	121821438	121821660
2	163514783	163515047
8	137162722	137163190
3	193664173	193664330
2	86696556	86696758
7	142928187	142929554
2	147752324	147752440
1	249210809	249210925
5	13043114	13043463
5	175971112	175971250
3	146544563	146544697
7	103741492	103741798
8	150255759	150255909
3	40548857	40549039
2	4180510	4180615
8	150337578	150337804
8	123055532	123055645
2	33454910	33455250
5	57156140	57156405
5	168828281	168828447
8	120891026	120891686
6	170252587	170252917
3	219548230	219548368
1	259769153	259769456
8	13144976	13145224
10	138085329	138085596
1	5417453	5417648
9	111827681	111827960
2	49738982	49739091
3	169458637	169458906
3	131546365	131547024
3	18317332	18317454
B73V4_ctg56	473860	474216
3	227091352	227091592
6	144491260	144491438
7	106922104	106922285
5	17855063	17855383
6	171876659	171877220
2	138794254	138794425
3	225826340	225826566
10	119223513	119223819
7	88775735	88775829
3	8652647	8652916
5	213281453	213281587
7	170319719	170319967
10	112187100	112187301
5	12631290	12631556
1	27602011	27602298
2	49248433	49248725
3	28607455	28607561
6	68443708	68444018
6	30060536	30060677
7	46904012	46904344
7	150898162	150898495
1	273460413	273460463
7	10829431	10829558
9	41748365	41748561
5	208738098	208738473
5	206955922	206956147
8	262934	263555
5	6870828	6871012
1	103635201	103635538
6	31156104	31156427
3	13010557	13010664
2	30128959	30129161
10	143650437	143650579
3	226734639	226736141
1	194141545	194141670
2	191719463	191719722
10	24376680	24376767
5	193669933	193670041
1	271346609	271346827
10	31186233	31186529
6	139900039	139900183
8	115329673	115330018
6	133511543	133511946
6	155380501	155380603
6	144962039	144962316
9	72592843	72593275
3	148918097	148918338
9	6570861	6571062
1	238194905	238195062
7	89473220	89473330
3	182589118	182589192
8	150159720	150159778
1	275611036	275611155
1	210042848	210043208
3	7240887	7241251
5	203057951	203058042
7	100200891	100200984
2	204528189	204528411
2	4592708	4593404
1	76182300	76182446
1	272304019	272304205
1	238421423	238422018
3	228897974	228898150
1	192449502	192449732
9	82566697	82566834
7	132948961	132949373
8	2259632	2259976
10	101469735	101470235
8	158413742	158414090
9	102204869	102205345
1	304862172	304862216
9	23105597	23105738
2	210596977	210597221
7	125100318	125100573
5	171544504	171544835
1	297663987	297664107
2	195389238	195389486
3	46274965	46275483
7	87511270	87511500
8	154713117	154713320
3	8068220	8068401
7	6700321	6700466
1	143967993	143968102
1	217174888	217175345
3	209661951	209662158
5	53336370	53336647
2	45019712	45019891
3	46203357	46203507
10	9507550	9507679
1	235936521	235936833
9	39860649	39860870
10	47296412	47296600
9	101312188	101312529
8	171427228	171427350
10	6914169	6914410
3	122465183	122465746
9	113653728	113654018
3	190268297	190268480
7	137012471	137012666
5	4148995	4149153
1	217585242	217585679
9	143160315	143160567
8	97424203	97424294
5	214341168	214341477
5	174809486	174809527
7	20109995	20110280
2	214010487	214010687
1	111925374	111925501
1	286415692	286416425
9	94412672	94412718
10	72768150	72768436
6	134764819	134765422
1	48850580	48850821
10	28644303	28644410
3	111413756	111413871
9	142122220	142122443
8	135976552	135977225
7	87448059	87448186
10	104007011	104007318
3	153108940	153109223
8	147753425	147753556
9	3193497	3193807
6	110215287	110215418
5	131946284	131946532
5	36268931	36269121
6	136770258	136770470
1	275940127	275940453
5	197865508	197865640
8	57200755	57201073
6	100375336	100375649
8	147974136	147974288
1	290658552	290658786
3	168085536	168085838
1	190421230	190421362
1	146273165	146273225
2	182627778	182627892
9	154879473	154879996
1	288564235	288565401
8	88363721	88363854
9	150716919	150717188
5	40416077	40416237
3	53686190	53686287
5	8284577	8284772
9	1564275	1564498
9	132757311	132757843
1	230386362	230386532
7	170165550	170165717
9	18948303	18948436
5	162523772	162523982
6	136197104	136197303
8	180451034	180451092
9	118071014	118071854
5	220488311	220488438
8	139045935	139046102
5	88443944	88444172
5	201312863	201313092
1	150640802	150641153
9	7726678	7726752
7	153415840	153416100
6	99824529	99824958
5	170117430	170117621
6	125289302	125289428
7	30728167	30728427
3	74442765	74442886
1	40161500	40161572
8	115728971	115729120
8	175460422	175460569
7	174092015	174092146
7	116108171	116108351
9	148611182	148611333
8	15222786	15223069
8	171216364	171216553
3	212114553	212114777
2	18322928	18323042
3	171406785	171406906
9	121132422	121132758
9	152626719	152626923
9	53522009	53522060
8	178056856	178057393
2	2053782	2054054
5	221715047	221715320
5	155680156	155680389
2	114600555	114600792
10	55744979	55745173
5	39716701	39716911
5	17897046	17897720
7	51605685	51605786
2	197990067	197990298
1	219092216	219092469
2	218526376	218526510
3	29195616	29195742
3	234059134	234059337
7	159151442	159151663
10	127921490	127921654
3	47788679	47788834
7	27662218	27662298
7	28495557	28495934
5	166551401	166551711
7	138223016	138223261
9	125400897	125400998
1	109657999	109658118
10	77759963	77760523
10	148636144	148636381
6	165649408	165649625
7	178615519	178615896
2	100988595	100988854
2	28430718	28430767
7	166481435	166481535
1	277024948	277025242
5	125865259	125865631
1	8040845	8040981
6	107432987	107433373
3	161493968	161494256
10	145501694	145501749
9	154342284	154342718
9	12055532	12056223
1	142273472	142273800
8	153158420	153158476
3	141751116	141751284
9	72363615	72363829
10	54403100	54403168
1	280120611	280121238
3	206774158	206774298
2	32081773	32081935
10	109387191	109387456
3	230726791	230726923
1	220923939	220924570
6	47428346	47428716
2	199815850	199816352
3	138103391	138103526
7	132029967	132030475
1	81697728	81697873
3	67983944	67984337
5	2370910	2371214
5	212500709	212501340
1	212693029	212693174
3	12832175	12832332
2	146064027	146064102
B73V4_ctg31	646327	646435
1	34027005	34027510
1	276811578	276811775
3	50410371	50410895
8	171867695	171868042
5	4536824	4537144
7	174834604	174834961
1	292879556	292879599
1	303364844	303365193
1	63031721	63031891
8	69094681	69094860
1	98959028	98959707
6	69003385	69003523
5	215922658	215922811
6	41468903	41469183
8	123212741	123212869
3	205205402	205205534
10	140173491	140173769
9	5597594	5597823
9	92562546	92562932
2	159770865	159771062
3	235520639	235521137
10	128592849	128593447
1	31061730	31061820
9	17493211	17493502
9	118073789	118073893
3	157877103	157877223
1	19969462	19969758
2	12162570	12162931
1	220923541	220923643
2	156241823	156242272
2	166111759	166112034
10	2752558	2752996
10	103771386	103771563
7	128304135	128304360
3	161739384	161739845
9	94358942	94359103
1	257415831	257416075
3	170355741	170356223
7	95340910	95341053
10	7844571	7844695
2	233730244	233730370
3	173177922	173178095
7	108896673	108897022
6	170086204	170086605
1	22597075	22597595
3	232470195	232470580
7	161224966	161225639
6	128988341	128988674
3	120181548	120181790
7	112324568	112324852
10	53470477	53470626
1	7393602	7393965
6	112906944	112907105
10	128280385	128280515
9	158536417	158536480
1	270480554	270481352
9	18525816	18526109
1	35258215	35258525
8	76125249	76125400
8	177555103	177555171
5	83170502	83170798
3	102202985	102203046
5	196451623	196451858
10	144157070	144157689
1	56852457	56852762
2	192671265	192671474
2	212786378	212786640
5	929855	930195
3	192495797	192496146
5	23271915	23272003
9	125245126	125245214
1	97041444	97041839
7	165569141	165569435
3	119163225	119163451
6	153456476	153456615
10	140509762	140510120
10	132882459	132882818
1	93211733	93211834
5	35317903	35318090
1	217108664	217108951
7	155271681	155271939
9	4770677	4770978
5	198873741	198873872
5	204024651	204024808
7	177409801	177409928
7	138271863	138271908
5	220369602	220369733
2	176959966	176960092
3	19170480	19171014
8	6912580	6912709
8	13121822	13122303
3	140054872	140055247
1	208948763	208948918
9	70319520	70319856
2	229976253	229976438
3	203124017	203124141
9	146610277	146610904
8	135980298	135980804
3	190625293	190625653
8	39583187	39583422
1	11986622	11986674
1	23321851	23322037
9	15104888	15105434
8	54215949	54216100
5	58736142	58736486
10	65979440	65979800
8	81504337	81504454
6	150651008	150651148
2	239997443	239997846
7	9497685	9497857
5	8974040	8974165
7	14302364	14302565
1	32271756	32272034
2	189031694	189031869
10	61598231	61598428
5	205026728	205027204
1	53451088	53451620
3	110171610	110171737
7	6504811	6505111
8	161061252	161061389
7	21818292	21818427
3	58939003	58939141
8	65745463	65746061
7	20106008	20106311
7	150389509	150389640
10	9582000	9582546
9	158534583	158534723
1	293918677	293919294
10	119211957	119212096
3	148437243	148437472
1	263625811	263625915
9	14231822	14232056
7	140486939	140487114
3	193180579	193180766
1	83802862	83802989
1	306782362	306782658
5	59633737	59633852
3	225311587	225311884
2	202905282	202905413
1	161427049	161427131
1	47790340	47790442
3	129184161	129184398
10	127006099	127006337
6	95997590	95997725
8	105835306	105835550
6	156649459	156649537
3	155332208	155332470
3	218389056	218389166
9	65331501	65331897
7	176989969	176990225
2	142148676	142148805
5	104162725	104162797
5	35053526	35053674
1	221130859	221130986
1	156420899	156420950
1	76520962	76521342
8	22305351	22305471
5	13095433	13096144
7	842869	843052
1	241355740	241357428
8	145550164	145550663
3	234180571	234180815
9	35478668	35478872
3	93621895	93621994
9	24310681	24310795
7	42496402	42496483
7	153229165	153229595
1	291191300	291191515
8	5561857	5562146
8	175569087	175569168
10	79479744	79480040
5	41138500	41138679
1	151634211	151634320
6	23942464	23943001
3	105352228	105352750
10	116081230	116081457
9	135128061	135128204
2	216884455	216884771
2	5449112	5449492
10	107680693	107681257
7	149227359	149227517
8	37716617	37716990
1	161772419	161772748
1	110567559	110567776
2	130921827	130921961
8	104684511	104684631
5	61282560	61282619
1	9017581	9017949
6	94108192	94108416
3	106053586	106053644
7	131307005	131307301
9	15329852	15329918
1	239121087	239121405
9	21785283	21785433
1	258227300	258227523
1	49775888	49776526
1	19228129	19228327
8	133860337	133860576
6	156585427	156585826
8	142472383	142472518
1	3270079	3270740
9	145895976	145896096
5	131710333	131710933
2	85729473	85729824
1	178721890	178722201
6	149860186	149860708
7	136974280	136974973
3	193493038	193493349
5	210063461	210063589
9	12478477	12478744
6	113561105	113561268
B73V4_ctg101	43705	43800
2	164871725	164872168
3	234487695	234488485
8	94037589	94037903
2	67266073	67266234
2	133584778	133584914
1	4317490	4317880
8	121844325	121844543
6	166159541	166159621
5	190292787	190293323
9	2847641	2847942
1	8301060	8301194
3	201603756	201603808
5	23289172	23289734
6	159483740	159483912
9	126078391	126079078
