seqid	start	end
1	301477816	301477931
7	116947892	116947937
4	239659077	239659213
9	139426377	139426895
9	116430099	116430262
6	154810971	154811086
9	4859582	4859963
4	121546963	121547334
3	231817310	231817501
2	78548641	78548775
9	156331106	156331203
10	14652181	14652540
3	143602669	143602931
6	100942239	100942296
9	145657445	145657675
7	145042709	145042830
9	11821411	11821741
9	25757959	25758030
6	136552646	136552786
5	221220297	221220601
4	199478655	199478872
4	245302876	245302960
3	188060615	188060724
3	168998272	168998324
5	159051878	159051970
2	32738984	32739323
5	2380704	2380833
8	96263247	96263555
2	214780986	214781158
2	227430836	227431074
4	238104696	238104825
2	201991989	201992141
2	41550894	41550941
1	287019651	287019810
6	98152495	98152579
9	5311955	5312053
1	1736222	1736285
2	14724264	14724515
7	134121761	134121871
8	176680681	176680965
1	40511741	40511994
9	139052056	139052230
5	9595224	9595538
5	201361273	201361505
2	205186343	205186535
8	144493971	144494068
2	181912039	181912133
9	81733556	81733712
1	82112909	82113062
8	73103029	73103085
2	184123680	184124695
4	190736542	190736657
3	199053112	199053169
4	147029885	147030138
9	77026415	77026642
6	104046977	104047370
1	41233631	41234126
3	23223105	23223178
4	13712985	13713150
8	80553120	80553415
6	135468343	135468727
2	48490061	48490147
2	243546407	243546609
10	148185774	148186016
2	29514814	29515066
1	297610522	297610686
6	169558561	169558925
2	137251792	137252275
1	65187869	65188016
5	215977638	215977729
6	168444425	168444684
4	161930650	161930757
9	65974679	65974782
4	242878065	242878364
1	38546232	38546324
5	4382246	4382328
3	221259622	221259790
1	86010748	86010833
9	68583532	68583707
1	219823256	219823438
10	122293749	122294093
1	181856596	181856702
7	140951137	140951330
B73V4_ctg26	145703	145926
7	175851958	175852317
9	106623846	106624252
3	226216359	226216717
5	120815011	120815126
9	106815814	106815957
4	146309521	146309679
8	128719949	128720179
1	51355697	51355965
8	20375546	20375660
4	11774945	11775055
2	161527021	161527084
6	164028852	164029143
4	149550000	149550255
9	22889082	22889354
1	79006684	79006752
1	9326577	9326984
7	31759517	31759779
2	107472383	107472896
7	109011797	109012091
2	226575576	226575881
1	230232458	230232669
4	88613922	88614169
6	69605954	69606275
10	146087633	146087738
9	149330352	149330401
1	175980196	175980522
5	200179486	200179590
5	223568805	223568939
8	172698968	172699246
2	244332800	244332940
4	14873424	14873626
7	167670021	167670498
4	175482738	175482869
1	221497398	221497890
4	239249989	239250117
8	96901896	96902122
4	166403712	166404000
4	161341480	161341853
10	11411497	11411539
B73V4_ctg107	65328	65392
3	23377401	23377520
9	110814255	110814663
2	6772479	6772518
2	126769076	126769329
5	187960141	187960405
9	8396848	8396967
1	220123759	220123861
7	34422527	34422908
6	98551584	98551723
1	203252279	203252407
6	149159928	149160272
1	167484519	167484979
9	123561814	123561909
1	9744143	9744502
8	176469491	176469632
4	156982883	156983235
3	191818316	191818443
1	108409506	108409539
5	220315967	220316081
1	25916158	25916385
1	211387435	211387640
3	24677741	24677820
8	166833678	166833852
5	189369018	189369342
1	195606959	195607135
1	246987180	246987407
6	689920	690155
7	162197123	162197475
3	37856700	37856776
2	157735160	157735497
10	21699644	21700006
1	81380654	81380808
4	124208562	124208851
8	10281662	10281937
1	16753264	16753641
3	181955238	181955332
3	112343645	112343736
4	239188945	239189325
1	47127825	47128015
2	46044914	46045028
2	172883233	172883536
4	38887205	38887286
4	204544364	204544639
10	124526062	124526191
6	158476967	158477156
5	970893	971049
9	140230355	140230430
4	156839872	156840013
9	105248037	105248178
4	210367210	210367405
7	51817713	51817768
3	94071279	94071662
9	150154807	150155141
8	157213364	157213572
5	183323746	183323865
1	16812523	16812567
2	13208917	13209047
6	136409103	136409237
8	174420599	174420663
3	18644835	18645090
1	116498136	116498480
1	303821919	303821994
4	193817148	193817612
5	188986238	188986494
2	5179785	5180070
7	57813855	57814188
8	126405155	126405282
3	158653894	158654020
9	4500810	4500953
4	43892850	43892959
8	65770545	65770598
5	126841731	126841933
4	243760124	243760216
8	75915346	75915415
4	181089878	181090066
10	901243	901427
4	144436828	144437113
8	112634176	112634283
5	210874710	210874858
3	119889835	119890036
4	218848163	218848302
4	172759487	172759747
4	242750510	242750747
4	50773703	50773968
1	47606275	47606333
1	133334894	133334961
5	219775179	219775281
8	29238002	29238388
4	156363719	156363916
8	98837837	98838282
1	300064522	300064615
7	119026459	119026662
10	122708182	122708527
5	30937193	30937668
4	79573927	79574027
9	35121076	35121291
7	145431669	145431873
1	81795936	81796044
4	30671769	30671862
3	228384649	228384886
4	245352846	245353176
8	133309156	133309389
3	229139536	229139725
4	7019319	7019701
3	208955970	208956378
4	205808498	205808814
8	157629457	157629598
9	153905193	153905419
2	216811111	216811497
8	1986356	1986433
4	193674922	193675328
2	230921760	230921972
3	94070468	94070694
4	144994155	144994237
5	32110390	32110529
5	142582034	142582312
5	145659359	145659524
2	85445459	85445865
8	77524372	77524647
8	96301996	96302145
8	113201985	113202101
8	126377091	126377342
5	183189495	183189692
2	75095664	75095854
4	148144224	148144307
5	90338530	90339158
1	201946237	201946490
8	173497350	173497365
3	186198912	186199257
10	4671547	4671644
3	148902568	148902800
9	24954577	24954708
6	127632490	127632536
4	35620008	35620142
3	199478192	199478384
7	170009756	170009948
9	133215807	133215919
6	134679541	134679716
8	178778579	178778695
2	183397026	183397244
7	20113926	20114084
4	238415928	238416045
1	65993801	65993919
10	129683890	129684220
1	264498961	264499055
5	8502695	8502919
1	276655802	276655976
4	239028154	239028538
3	201605349	201605624
5	7197503	7197579
1	13360542	13360799
8	134397454	134397829
1	86369991	86370541
6	16606816	16607013
1	287667762	287667996
4	205000190	205000426
5	159946245	159946461
4	192570648	192570787
3	152067919	152068220
7	27712515	27712629
4	121908552	121908682
10	10300241	10300558
3	221061814	221062160
2	242407547	242407665
7	118792247	118792526
5	53034717	53034828
8	116426940	116427054
5	221663916	221664009
1	26522274	26522444
8	128603347	128603416
2	238767447	238767537
4	135844096	135844586
1	95641572	95641897
8	154373841	154373968
7	126625552	126625743
7	78289593	78289751
5	79213873	79213919
1	305748863	305748989
9	44814873	44815048
10	141747015	141747342
5	9975570	9975754
2	36783608	36783983
10	10302923	10303149
2	239265458	239265624
1	151886381	151886451
1	217839156	217839483
9	151670698	151671580
9	156458881	156458962
8	166527085	166527410
2	212694035	212694236
2	194127669	194128207
3	144476414	144476566
7	8907059	8907256
3	44153302	44153477
7	149067341	149067416
10	110231322	110231511
1	205318462	205318557
5	18645581	18645790
1	238455758	238455983
7	170255346	170255572
2	64542409	64542550
1	244948347	244948720
1	122752471	122752580
9	116820121	116820464
1	180405488	180405601
6	30743975	30744106
6	92904781	92905004
1	226569356	226569553
8	179492196	179492295
1	7563233	7563375
2	204486272	204486408
4	77363450	77363568
7	147830961	147831134
7	4004612	4004663
4	242211100	242211222
5	186770780	186771135
4	120377711	120377908
5	90620225	90620330
1	257154347	257154823
10	130252008	130252396
5	48718419	48718826
10	112921116	112921284
10	68259452	68259691
1	303290015	303290410
3	141235259	141235634
8	176952170	176952370
7	124804056	124804220
1	3914787	3914985
4	204768362	204768582
5	13542778	13542901
1	95968187	95968267
1	174115289	174115487
5	188084380	188084744
2	74393630	74393970
5	12708806	12709130
5	154694665	154694713
7	158302786	158302962
3	189792506	189793035
3	426508	426750
9	21923226	21923302
3	111659997	111660449
3	193920457	193920627
1	38973344	38973893
5	85590270	85590475
6	88676693	88676808
5	84434714	84434855
1	203117971	203118117
9	147624837	147625145
8	169780631	169780706
4	211440795	211441051
10	96044447	96045018
9	53104097	53104308
9	43396496	43396719
8	41433882	41434077
3	146599181	146599448
8	73942183	73942366
3	48580264	48580413
1	75892440	75892620
5	190016353	190016677
8	107029744	107029899
4	28833849	28833957
3	192794182	192794254
3	210429961	210430070
1	207947247	207947292
5	18082476	18082818
4	218426629	218426725
5	20373699	20373750
7	125648779	125648853
6	72647574	72647696
9	155212691	155212756
4	175360582	175360771
2	28952949	28953355
2	147733362	147733471
4	174322634	174322852
4	231212606	231212687
6	101108137	101108356
2	178437500	178437650
2	132457647	132457959
5	31753235	31753361
2	142740826	142741201
10	10027372	10027490
5	78937094	78937353
9	128562253	128562405
9	144956240	144956426
7	157215772	157216132
7	110689349	110689807
5	194365761	194365806
7	178687971	178688075
10	23026932	23027036
3	128468694	128468965
2	142660038	142660260
2	84067792	84067950
8	13345829	13346078
1	126608039	126608259
2	127652307	127652446
10	122789890	122789980
10	2569001	2569313
8	38686286	38686406
4	176841784	176841916
5	64031675	64031863
3	178249991	178250257
4	194146598	194146650
4	127129751	127130316
7	147633606	147633767
1	257361087	257361311
7	169450765	169450983
4	6184313	6184370
2	148364301	148364422
4	241421769	241421835
8	148192955	148193175
1	155373	155694
4	103849526	103849859
9	9937305	9937650
4	89051406	89051800
4	115085641	115085771
1	102344641	102344788
3	44592351	44592453
4	48276368	48276697
10	93326147	93326469
6	156198969	156199164
8	111488380	111488431
1	89685334	89685611
9	11755450	11755522
5	204011888	204012169
2	9770581	9770698
1	299200842	299200979
3	218485751	218486135
5	119206618	119206970
4	55420178	55420388
5	153408091	153408184
2	18156223	18156520
1	292373073	292373146
2	219976702	219976899
6	162658693	162658841
1	249244494	249244561
7	174761211	174761350
1	291861550	291861629
4	234196795	234197142
3	133859501	133859690
2	64376545	64376764
9	20481952	20482385
5	209635207	209635300
5	206247974	206248104
10	147012699	147012869
7	167230347	167230488
4	210367718	210367819
3	182894006	182894118
8	128346273	128346469
8	175405330	175405487
8	116448973	116449183
5	161267814	161268553
10	1493960	1494300
4	191045868	191045993
1	41477614	41477917
1	284236476	284236618
4	180436374	180436616
5	10485050	10485285
2	181816767	181816857
1	60635088	60635153
4	86326450	86327157
3	227154009	227154127
8	11738823	11739218
2	203992681	203992816
10	131399829	131400251
10	102198573	102198893
5	4251857	4252094
3	203752816	203753113
4	141117666	141118718
6	43267357	43267458
4	21562600	21562696
10	148200324	148200411
1	276076598	276076894
6	149243675	149243761
4	115062729	115062918
6	141203818	141204037
5	24026414	24026559
3	144149104	144149339
3	186251881	186252237
6	157941419	157941475
1	283893313	283893624
1	52648608	52648723
5	3132118	3132385
2	118172323	118172633
1	244622518	244622776
6	147424821	147425058
1	291486577	291486848
5	12334014	12334077
3	177235001	177235171
3	193860986	193861290
2	193261102	193261700
7	8555917	8556374
2	57849508	57849691
9	131478952	131479085
1	212670336	212670745
4	26183463	26183567
10	145319504	145319627
4	237554870	237554993
3	209270274	209270379
7	179429148	179429437
2	182437704	182437833
1	303655259	303656048
4	136415701	136415792
3	187445172	187445291
2	105956642	105956782
1	214253184	214253295
8	16230759	16231067
6	153034016	153034167
4	163536283	163536350
7	115207510	115207875
3	9989606	9989777
1	178751443	178751500
4	132885802	132885910
8	142567034	142567112
1	300899177	300899502
2	200266779	200266850
1	276051560	276051855
3	176308206	176308314
6	98209746	98209832
4	35782442	35782626
3	45271262	45271592
3	222460715	222461008
B73V4_ctg182	86021	86181
4	116135511	116135816
4	214219167	214219273
4	154983127	154983192
5	216488896	216488997
2	201616466	201616788
1	270510295	270510543
9	133460476	133460751
4	181719100	181719210
5	17997761	17997900
9	152581513	152581669
9	100129099	100129411
1	60812581	60812657
7	141672118	141672289
4	183792391	183792475
4	169778342	169778451
4	162282840	162282978
4	238963855	238964052
4	135859273	135859391
1	225914719	225914863
8	125266998	125267063
7	167379799	167379884
10	104027465	104027565
2	225282223	225282537
6	37258988	37259091
2	84712585	84712858
1	213071029	213071158
1	270507306	270507420
4	28236943	28237053
1	267328055	267328197
7	164521509	164521736
3	2024630	2025016
6	99377679	99377871
1	267266457	267266817
4	192352169	192352526
8	57196915	57197606
10	8937000	8937351
B73V4_ctg180	48105	48282
7	6683069	6683468
7	40270089	40270192
4	165724148	165724508
1	20303988	20304125
1	56154290	56154604
8	129358057	129358155
3	1944422	1944526
9	15526971	15527171
2	231213444	231213548
4	33390458	33390572
4	21038036	21038177
1	93454469	93454850
1	12150155	12150389
9	164769	164978
4	160243573	160243691
4	201423501	201423600
7	124342841	124342950
3	47889355	47889604
10	64276193	64276530
9	4077803	4078207
4	168938392	168938517
5	181887520	181887580
4	137403746	137403934
4	180172620	180172688
5	174195248	174195630
1	265021968	265022258
3	16555094	16555312
7	127234838	127235201
9	118922081	118922430
3	220104814	220104995
4	171886817	171886892
5	72695026	72695156
10	125205979	125206215
8	176574677	176574930
9	149351468	149351633
10	121534209	121534518
4	227482380	227482470
5	160266389	160266601
8	157367421	157367508
1	22734978	22735238
1	79781945	79782265
2	140726941	140727073
4	156987152	156987292
2	204243516	204243746
2	149031622	149031799
7	167521612	167521804
10	104817	104874
4	15445376	15445577
10	12472081	12472204
2	140980732	140980987
3	227878807	227878964
6	122996554	122996682
1	96555644	96555824
10	7843888	7844140
3	108749212	108749345
1	17989043	17989433
1	289343455	289343578
5	118085812	118085990
1	165629590	165629772
3	211621441	211621696
9	107198688	107198821
4	78002221	78002344
6	146567592	146567993
6	88676488	88676603
2	231980551	231980747
7	156209028	156209324
1	277199871	277199975
2	153247960	153248143
8	4077467	4077576
4	231808749	231808851
4	182064247	182064517
2	204226803	204226934
8	105391458	105391614
8	24344770	24344871
10	139984181	139984480
1	273797347	273797663
8	100613601	100614028
7	151841042	151841361
2	71772398	71772504
2	204117789	204117872
10	143889236	143889368
2	81702313	81702608
6	107778744	107778819
2	9623325	9623629
8	163440867	163440922
5	59015782	59015841
1	198842170	198842543
3	151571890	151571972
8	55051634	55051863
4	156544511	156544848
1	26876634	26876814
3	205278022	205278329
1	30245064	30245173
9	153908682	153908768
6	24075916	24076065
10	60217121	60217184
7	8970633	8970831
3	71609669	71609997
2	29706154	29706283
4	107970769	107971019
4	169842466	169842608
3	48221109	48221301
5	183107543	183107761
3	226632832	226633036
7	123023792	123024009
5	25358465	25358680
4	78280785	78281071
8	163445398	163445579
1	251760349	251760477
3	129355305	129355558
1	9014708	9015030
5	162373982	162374422
8	99088259	99088383
10	149181703	149182052
1	40106103	40106339
7	161296937	161297213
2	217601688	217602013
4	156371566	156371683
10	105413415	105413595
7	148789527	148789711
1	13054801	13054985
3	19245430	19248951
8	3271185	3271329
9	3439862	3439943
8	24734649	24734765
6	171287679	171288029
2	134521118	134521183
5	61631864	61632219
1	282608609	282608724
8	101169985	101170096
2	201504870	201505242
9	131027212	131027312
9	84483696	84483798
8	135680633	135680834
3	117397722	117397850
3	199484526	199484594
7	132450040	132450141
8	125539306	125539650
2	142434023	142434574
2	50199291	50199654
4	224287860	224288096
3	127559987	127560187
7	178390686	178390787
4	184911278	184911568
2	218213093	218213223
3	207411212	207411351
3	40553039	40553435
8	172137923	172138064
3	223000574	223000937
1	2881144	2881255
1	193231051	193231226
10	11127213	11127343
8	171406947	171407091
3	1748558	1748694
3	174083835	174083945
4	36728693	36728793
5	70302586	70302958
5	194937809	194937907
5	24027561	24027679
4	12599189	12599265
9	158816893	158817004
2	14180860	14181179
2	82844053	82844153
3	183957718	183958259
8	24722431	24722799
5	34773583	34773943
3	194307053	194307169
9	11350457	11350716
4	18460813	18460905
3	24875527	24876104
7	173803113	173803458
4	185048721	185048867
10	97100936	97101328
2	203646757	203647118
6	126833705	126833985
3	183958341	183958612
9	156325892	156326009
2	180645141	180645313
5	214091725	214091903
4	207219116	207219553
2	210566702	210566804
5	1278578	1278638
6	6506352	6506443
4	63223230	63223638
2	86909726	86909893
10	12473263	12473642
4	116065781	116065969
4	116210692	116210779
10	94841213	94841272
3	229390891	229391096
2	222125699	222125898
2	16761856	16762056
7	161364345	161364472
10	104029215	104029293
9	132260569	132260954
3	234323477	234323621
3	190109471	190109828
8	154888004	154888079
4	185275411	185275699
1	40762444	40762944
6	97149796	97149877
7	161303759	161303890
4	144057305	144057471
5	99042673	99042780
2	183461799	183461972
7	30743851	30744001
5	202863264	202863741
6	58276298	58276624
10	150732086	150732222
7	172410605	172410935
4	27937808	27938053
3	136453849	136453958
4	38698747	38698884
9	127396723	127396964
1	8302078	8302272
5	204443281	204443374
10	102184939	102185258
B73V4_ctg142	413214	413355
2	3587064	3587126
6	166575811	166575986
7	96974316	96974415
2	185223381	185223839
2	199271685	199271944
3	215272070	215272288
1	257978767	257979074
2	173269214	173269461
6	153458581	153459493
1	217629115	217629176
3	189978578	189978884
7	150251043	150251169
1	250102396	250102517
2	198812645	198812739
4	125453173	125453452
2	175110413	175110508
1	288971733	288971843
6	158272238	158272510
9	4089338	4089560
2	163458305	163458483
4	161350246	161350476
4	4936666	4936731
7	181111425	181111666
4	22161121	22161609
5	35633751	35633887
5	50169094	50169317
8	20377548	20377869
3	60031683	60032089
4	175499854	175500043
4	159593048	159593255
5	185925182	185925265
1	280609089	280609189
1	227499599	227499674
9	95153567	95153795
1	124339421	124340342
7	31773790	31774052
8	176483982	176484318
8	169389292	169389534
1	267365599	267365814
4	65977757	65977838
3	16469001	16469125
1	154085939	154086236
8	130183581	130183831
5	208642662	208643146
6	164896735	164896853
1	184123328	184123490
10	79443486	79443744
9	65976636	65976726
3	4274575	4274818
5	219958046	219958404
4	239920955	239921286
10	115675206	115675340
9	141773890	141774297
1	3098983	3099412
3	35387384	35387609
1	4540452	4540505
5	104205456	104205556
8	164788706	164789063
5	208602496	208602669
1	1023470	1023569
4	161348411	161348480
6	30350974	30351031
2	218544060	218544116
2	19513015	19513341
7	15486027	15486428
1	232839036	232839133
2	85781986	85782252
7	169192465	169192631
2	188392852	188393018
10	6923554	6923836
2	192195302	192195562
4	25455133	25455408
9	153890675	153890854
6	131476506	131476593
4	57531301	57531612
10	22668964	22669091
10	142438424	142438671
5	168437981	168438111
8	172196970	172197198
10	136051611	136051750
7	119928921	119929101
6	109725571	109725723
2	107044133	107044261
4	5010518	5010572
5	31756266	31756555
8	5793824	5794072
1	299186343	299186524
4	81165708	81165822
7	163893929	163894196
1	77687568	77687878
1	2989609	2989860
2	10002960	10003128
1	179006528	179006672
10	143562355	143562464
5	63361045	63361271
4	210328812	210329145
5	147377057	147378001
2	131996410	131996677
1	82545027	82545270
4	60715370	60715417
7	18869090	18870273
1	19889751	19890437
5	193891387	193891587
3	190248702	190248798
10	10876653	10876781
8	135766898	135767158
9	157232126	157232300
7	173501791	173501906
1	71562295	71562385
3	228444395	228444453
4	38957022	38957331
6	151715946	151716041
3	32098601	32098695
5	162669667	162669895
1	297664109	297664237
5	91767998	91768184
2	1624499	1624625
2	188228619	188228785
2	216385349	216385494
5	2464234	2467700
1	56132352	56132471
9	128362772	128362886
9	97804862	97805134
7	154096780	154097025
10	68113299	68113524
1	6289363	6289911
7	114374254	114374490
4	43892301	43892485
1	5489538	5489782
2	145392601	145392832
5	115330596	115330654
B73V4_ctg173	65452	65770
9	1930223	1930506
3	55393798	55394124
10	27752266	27752497
6	126682820	126683261
4	191570590	191570885
2	226853868	226854014
8	62947223	62947630
7	174337401	174337928
9	36416392	36416600
8	170587303	170587548
3	36201253	36201504
1	7057100	7057279
8	162943542	162943737
2	227395921	227396052
4	85651083	85652767
5	75373687	75373869
5	182338684	182338889
1	62466780	62467082
7	54094063	54094298
1	27718902	27719135
3	16023210	16023741
8	70181102	70181360
5	130254748	130254815
4	159935987	159936040
7	62524221	62524279
2	137106811	137107044
3	203118049	203118211
2	20474103	20474284
4	211317328	211317393
3	212713806	212713942
7	150635505	150635731
8	157113264	157113585
1	168634500	168634673
5	184440364	184440583
10	78699732	78699963
7	155187568	155187950
8	34345620	34345756
10	116583940	116584038
4	159279570	159279906
7	145431886	145432195
9	123899971	123900073
4	159546040	159546158
1	71158201	71158342
2	24157313	24157451
3	204770772	204770843
5	215033931	215034242
2	40371320	40371673
9	102084688	102084920
5	16289683	16290006
4	160242054	160242188
4	24845857	24846119
4	163229083	163229477
6	33304688	33304745
8	15280785	15280980
4	196292534	196292834
3	174795440	174795527
5	17895590	17895892
10	17371688	17371920
4	43550029	43550454
6	140617499	140617802
3	9360329	9360608
1	26701293	26701334
1	67426958	67427045
4	32683112	32683457
8	14164570	14164859
4	183368618	183368904
2	22634083	22634247
5	82406719	82406956
3	158018059	158018433
1	29617277	29617367
6	161435907	161436097
1	198713270	198713380
4	4144536	4144764
4	155714862	155715071
9	7243132	7243402
1	213714177	213714780
1	49952033	49952322
1	185715756	185716039
8	104427134	104427395
2	29665953	29666082
7	136828772	136829169
1	17143628	17143863
2	142392218	142392385
4	14123922	14123985
9	22060548	22060905
9	22708682	22709201
4	171940542	171940634
4	7889980	7890080
2	211266259	211266346
2	221016147	221016288
1	200191051	200191156
2	56804477	56804534
1	33451138	33451233
8	175482136	175482215
4	187795636	187795815
5	219410499	219410650
1	214587126	214587425
9	137578826	137578988
9	143820552	143820693
5	1933459	1933588
2	113067	113210
3	215401144	215401507
3	129811156	129811260
2	185618681	185619885
2	22703772	22703959
9	34412023	34412246
4	27939467	27939878
5	8684090	8684164
8	136306311	136306616
2	185220419	185220750
8	135086665	135086841
8	157874897	157875388
1	14988583	14988763
7	31268662	31268785
10	2949673	2949772
10	143985168	143985478
10	66050505	66050918
3	136137566	136137721
8	113996230	113996363
6	106391732	106392137
4	44001685	44001945
9	73620390	73620579
7	146465819	146465958
5	220037090	220037338
6	167224118	167224368
1	262589446	262589661
10	71962072	71962180
9	157029695	157029793
5	13589235	13589424
5	185977541	185977824
6	7895826	7896016
7	141854546	141854817
1	15017108	15017188
2	170243169	170243426
2	111723863	111724271
1	298011643	298011882
2	144959747	144960015
2	240155084	240155356
7	13868376	13868515
3	31922541	31922813
4	144685093	144685208
10	147504166	147504224
7	156449407	156449606
4	230926740	230926941
2	27637200	27637285
8	144457999	144458231
3	197445178	197445446
8	126984336	126984378
2	235338661	235338953
8	40295114	40295444
8	137180433	137180622
2	6427353	6427494
7	152802033	152802138
2	199705811	199705859
5	30248865	30249186
2	62746369	62746447
4	75104999	75105308
9	157029478	157029619
10	8718361	8718718
1	253399426	253399804
2	159740056	159740411
5	212711603	212711654
1	65967932	65968156
9	14416020	14416212
4	194141293	194141686
1	220714653	220714786
1	286977152	286977236
7	155647455	155647823
2	161556963	161557330
10	121729922	121730042
4	216243991	216244481
1	78771568	78771651
4	28936365	28936773
2	183286807	183287149
9	121324515	121324774
8	104675200	104675343
8	73306196	73306506
6	91297033	91297365
3	143899968	143900179
8	73799640	73799878
4	4864985	4865084
5	218311466	218311661
5	188597930	188598256
7	123089229	123089446
1	252625778	252626820
3	32560686	32561073
3	233620448	233620574
7	88893690	88893814
5	48917706	48917894
7	167786739	167787118
10	37931236	37931500
8	21596822	21596999
4	187124386	187124504
5	17517677	17517853
5	4363386	4363526
2	24159246	24159398
5	155001277	155001481
4	33276860	33276945
1	27698246	27698392
2	61965747	61965851
4	171809396	171809451
2	23202067	23202423
B73V4_ctg142	75105	75231
4	149169887	149170032
6	105521620	105521799
3	8565709	8565906
2	46295632	46295698
6	168717951	168718063
1	54262004	54262145
6	153455042	153455171
5	202979903	202980093
3	230495966	230496115
4	45378759	45378934
6	124434463	124434769
4	196738769	196738848
10	17354213	17354294
2	46295825	46296066
3	144562359	144562466
4	209368423	209368728
2	11650202	11650398
1	195094981	195095175
4	156833694	156833913
1	68673346	68673399
4	189318952	189319223
8	75137858	75138168
8	163832140	163832277
9	9108956	9109087
2	56945434	56945514
2	149889463	149889685
4	239600074	239600376
4	181208909	181208997
B73V4_ctg44	31262	31550
10	67684259	67684459
10	121534557	121534702
9	156282432	156282776
4	155960330	155960570
2	199736790	199736973
6	113831245	113831296
1	28580776	28581130
1	228140318	228140705
7	6588020	6588154
9	146969027	146969363
6	144490862	144490992
2	39093654	39093920
8	150929969	150930133
6	137392651	137392881
7	6968577	6968759
9	140004634	140004775
4	24206917	24207031
10	148908406	148908604
10	125628945	125629000
3	127806910	127807036
8	77899580	77899700
9	87464544	87464671
3	47296672	47296864
7	94519495	94519626
3	29158180	29158488
9	1254839	1254886
1	269011510	269011595
6	169329188	169329411
3	229561662	229561967
2	40412958	40413273
4	66085670	66085754
5	217038629	217038737
2	233615507	233615607
4	178167705	178167824
7	174466971	174467281
8	34256301	34256537
6	4324755	4325228
1	219657381	219657494
10	136125165	136125376
1	259767391	259767556
10	115194539	115194663
6	91306992	91307336
3	205974346	205974538
1	83409131	83409251
10	135742843	135743129
6	137841765	137842107
5	160176398	160176535
6	162646070	162646214
2	164767595	164767862
2	220649333	220649593
9	136087366	136087496
7	2682264	2682746
7	163527088	163527254
4	108818729	108818787
5	174360731	174360982
9	42700468	42700920
10	49079067	49079189
7	163068996	163069306
1	150778735	150779002
8	154322791	154322921
4	20820709	20820880
4	179052532	179052713
7	149599322	149599506
4	224532597	224532939
1	183890788	183890889
8	129725433	129725692
6	138764772	138764955
4	184360734	184360873
5	68185708	68185758
3	229580061	229580194
4	149342129	149342218
3	154266112	154266235
4	37711771	37712035
6	100498021	100498350
6	135576909	135577557
4	18998921	18999032
1	233237670	233237868
3	154279739	154279921
5	82440525	82440785
4	204070677	204070949
2	105831826	105831864
5	58599356	58599556
6	147198255	147198351
3	205825803	205826113
2	222847679	222848007
2	15659451	15659686
1	163736856	163737147
2	1535501	1535729
1	212053694	212053742
3	28444438	28444575
3	93973230	93973308
6	4235265	4235396
4	233187540	233187599
2	28743271	28743591
3	226410679	226411837
1	279574675	279574871
1	12921426	12921560
7	170319272	170319400
3	225163073	225163831
1	230144698	230144997
3	202267580	202267981
4	203336055	203336196
6	61188513	61188682
7	117467806	117467857
4	129858396	129858651
6	15530890	15531109
6	131686210	131686558
5	35058759	35059116
5	219179882	219180282
3	178871475	178871565
10	95186925	95187065
5	58812819	58813103
4	88041846	88041991
2	39393591	39393729
10	73941903	73942087
3	25280660	25280844
4	7052303	7052431
2	174191511	174191816
4	179851875	179852074
5	115668300	115669291
4	69405640	69405742
5	178098822	178098961
1	262559269	262560639
10	107140961	107141054
6	113543536	113543837
8	97429053	97429156
10	64014280	64014443
3	148460979	148461251
4	241640165	241640547
3	110198178	110198294
6	35978874	35979149
5	12783368	12783669
7	4996452	4996472
4	157316296	157316379
3	18879066	18879149
2	226044429	226044544
6	151805213	151805267
1	158782576	158782790
1	280584510	280584573
2	185998415	185998703
1	158960552	158960871
2	22858541	22859033
3	59509514	59509961
7	152448633	152448990
5	92916988	92917039
2	222978397	222978489
2	201467304	201467379
9	147343584	147343678
6	157117763	157118000
8	74050010	74050219
3	142432174	142432361
7	122638584	122638849
6	3907316	3907442
2	63443318	63443550
2	18097613	18097781
2	17901857	17902040
8	178498844	178499215
1	210564274	210564467
5	12054944	12055098
7	78821304	78821366
4	66336358	66336556
5	53243656	53243936
4	19990115	19990263
3	99757247	99757434
5	7116227	7116382
1	64833386	64833458
7	23759663	23759854
2	239894398	239894905
5	61559265	61559736
8	151678888	151678955
3	163393331	163393565
6	126216588	126216817
9	114526538	114526850
1	275925288	275925596
2	214106221	214106339
1	23254402	23254638
1	286212046	286212099
4	7817631	7817704
8	26437971	26438075
10	74932328	74932670
2	25893904	25894123
6	115544701	115544775
2	55322640	55322811
4	206844770	206844820
3	30928862	30929116
1	290898330	290898562
7	35729549	35729665
5	180627213	180627437
5	3605437	3605551
5	123934608	123934738
3	19251286	19251438
9	134148471	134148585
7	131852762	131853221
8	38698581	38698672
8	157395144	157395267
9	32295973	32296364
7	568098	568363
2	80053050	80053340
1	228881976	228882392
1	163158565	163158758
7	99863087	99863373
6	44430616	44430835
5	11245983	11246674
1	93850245	93850405
5	222225897	222226064
10	149187415	149187634
5	139809312	139809478
8	96252139	96252369
4	159066762	159067031
8	157468251	157468506
B73V4_ctg31	594850	595187
4	47777164	47777269
1	203406242	203406324
2	180103725	180104028
8	63110384	63110628
9	49836046	49836187
9	112391831	112392189
1	192431872	192432099
4	62365509	62365565
10	129804341	129804385
1	173456681	173456802
8	103313636	103313840
5	147645499	147645614
7	2702695	2702926
2	23666603	23666964
2	10744439	10744692
1	75645635	75645965
7	54093878	54094054
1	289241197	289241488
6	164961128	164961203
