seqid	start	end
7	178226474	178229464
1	238053153	238074866
6	3446327	3446439
6	153683681	153683870
10	143267230	143270650
7	41565202	41566329
4	193492864	193513194
2	204998028	205006072
10	10905738	10916297
1	302914701	302914887
9	9979784	9980286
2	128089535	128115692
3	9612804	9618993
8	120837440	120837795
10	60663342	60666143
1	168771160	168772192
6	24064361	24070025
B73V4_ctg150	730207	740211
1	226851756	226852506
1	47874837	47874908
9	4026420	4026539
9	4026420	4026539
5	41087420	41088345
1	34510862	34511062
7	124524797	124534212
3	141031853	141031970
4	217564513	217584075
2	217770000	217770228
1	119392966	119416087
8	12080351	12133870
2	214203257	214203323
2	38079934	38080012
4	241470178	241478028
9	78500868	78520063
7	62080007	62161360
9	19522185	19522407
10	59151545	59160039
4	33022823	33022945
4	229057673	229057960
4	4663794	4663856
1	168208398	168210991
5	193151271	193151497
5	137408437	137418844
5	38309809	38337417
4	195791285	195803868
5	1668364	1668495
2	76116682	76129658
3	136107813	136114224
10	61713540	61728641
2	9750813	9751142
10	2009199	2009452
2	138657292	138657567
6	143099436	143114938
10	61287522	61288476
10	11313619	11318716
3	226328560	226333089
5	87181305	87185785
6	63975600	63975945
2	18096895	18097333
4	223005173	223005482
7	112443215	112457584
10	62718400	62718520
2	143279808	143280309
5	192875570	192875672
5	5422118	5422219
4	31865221	31885194
3	3166970	3167605
4	87044313	87044433
6	160274313	160297652
3	19995521	20011637
6	91279467	91286333
3	142706338	142706918
1	175998530	175998668
4	4131994	4132486
5	164449935	164450103
7	155755117	155755184
8	176428380	176428740
5	25430155	25430279
6	71766516	71769852
2	163741551	163741703
1	178797610	178813318
10	27968047	27986267
4	2614734	2630419
3	208174939	208175157
8	150251501	150251624
8	135183756	135183993
8	164851753	164852045
2	29643750	29651269
8	107816556	107845379
3	182977038	182985957
8	112916112	112916276
7	31805129	31805371
10	58956579	58957534
4	67401557	67402023
6	33784074	33787408
1	191767909	191767981
6	3925421	3925551
3	189878378	189917833
6	132348584	132350883
9	45968070	45979787
2	31981300	31981433
7	179056730	179075585
1	1535692	1536363
9	92735769	92742202
5	72238793	72259085
5	1471271	1481456
1	226768797	226772794
5	81752890	81753713
6	44946659	44970719
8	73943719	73958695
9	5160947	5171994
9	771763	777385
4	130294146	130295662
7	95459318	95482782
4	215341709	215343435
1	175831473	175851736
8	125513862	125513992
2	200196001	200196351
B73V4_ctg150	1304942	1320338
4	243615198	243621559
1	85848269	85882664
3	190411543	190412861
2	74069889	74079183
3	95033074	95037648
4	162745259	162745381
4	120611471	120635708
3	128999127	129030083
2	33955805	33967866
4	152538938	152543250
2	231143710	231144022
4	237943774	237955327
4	185645529	185645673
10	114208524	114217141
2	129077856	129082062
5	219576454	219576634
3	120093122	120093408
3	30986720	30986771
3	30986720	30986771
2	201032404	201032450
2	166879488	166880656
2	19452297	19452510
5	133927413	133940096
6	99727291	99727395
10	1857259	1868913
8	11524257	11534294
5	81772779	81791039
2	27860086	27860235
3	29586684	29608005
9	9425453	9425792
3	205773261	205773487
6	89893194	89893597
8	67763642	67776090
5	72641799	72669482
2	61945393	61945488
1	267278905	267279109
1	8666764	8667055
7	153315428	153316837
9	69649919	69668013
2	133491522	133520948
6	114829641	114833033
2	161587810	161588189
9	54474761	54486138
5	5986899	6002666
4	100776550	100779208
6	149634977	149635253
9	99924376	99930419
1	265839837	265899438
8	14464676	14469342
3	22511253	22532935
10	145872087	145873928
1	249089361	249090331
3	126127365	126127456
4	184122114	184122327
4	85012317	85030558
6	110149669	110149799
1	298468393	298468655
10	150069855	150074242
9	127823617	127823693
4	196848197	196853914
2	185841911	185843459
3	215532712	215534418
7	131176405	131193453
10	24524601	24524713
1	281551413	281562060
1	187011439	187020941
4	213940285	213954967
8	158274217	158274320
1	303859886	303865280
1	14031915	14066474
4	144691747	144706455
7	162369734	162370021
3	48539297	48539428
1	151887045	151887114
7	30117292	30129023
4	194539830	194539916
1	73644664	73644740
4	150706840	150719483
8	135266701	135266989
4	192631932	192648766
10	35207388	35222568
3	58714109	58714189
4	105893708	105908740
10	115747819	115748052
10	115747819	115748052
9	152671791	152690739
3	133330355	133336388
5	179650879	179658940
2	43023466	43024402
2	104805005	104805141
6	31553009	31570102
7	148465541	148465796
5	198922303	198922650
1	237700710	237713780
4	245207666	245207722
10	123379865	123380375
1	261824674	261833820
7	155755522	155759799
3	189069894	189071499
5	99097606	99098160
5	44459469	44465806
10	142297167	142313412
6	124538357	124538457
3	60195676	60196847
1	228116069	228117201
6	149199912	149207524
1	38299834	38312132
4	167902483	167935996
1	61163569	61178927
8	151912814	151914367
7	161647207	161647409
4	64837698	64837832
7	3975589	3975683
4	215472992	215473101
4	48349595	48349618
8	177528221	177528405
2	149609641	149619772
3	15994595	15994693
10	114018854	114035051
9	143961626	143965178
1	50522594	50526078
5	66195409	66195451
8	135546473	135546670
1	38522011	38522056
1	232617211	232635369
4	153107797	153123274
5	69109299	69125081
4	39530590	39540976
5	63154377	63161941
4	22510535	22527842
4	245494025	245513671
9	100673868	100691024
10	75640518	75663041
2	102326338	102350088
2	219114138	219132539
4	172513969	172514096
2	22068048	22068546
1	119775000	119783323
8	137948945	137948984
7	111793139	111793214
7	94593664	94609230
2	29937462	29948940
2	66734915	66741687
9	24222581	24273961
2	184416308	184419010
4	140377364	140378400
3	131840135	131848116
5	201700056	201700692
9	47079945	47081401
9	13775167	13784987
10	103211861	103214122
9	74743779	74751639
3	234409711	234410279
9	120881635	120881746
2	233973109	233987281
1	293151073	293151188
3	38383218	38383723
5	216251378	216261731
9	137833590	137872444
3	179488948	179506224
3	225702378	225702469
10	11352895	11363978
7	176191364	176191754
3	171350399	171350630
1	91420792	91420889
4	190486861	190486991
2	117351070	117373061
3	16956035	16956075
5	61413482	61414550
Pt	79035	79205
1	183667686	183667715
2	193414341	193414442
3	232541076	232556745
4	240706274	240718415
3	5769840	5784647
2	123907282	123918385
3	112020800	112042220
2	25764805	25765167
10	59321918	59322040
2	120758830	120799261
6	20901789	20914685
10	126669493	126710373
3	27813547	27831586
1	237121494	237145631
8	77931150	77932633
10	57388723	57389055
2	69557607	69558104
1	95097179	95110555
9	147321644	147321854
1	218142733	218142885
1	22999580	22999634
10	142049282	142049300
2	218097996	218098117
2	153051166	153084103
10	105045733	105045851
3	2753199	2753681
1	88442068	88442378
6	134378191	134402772
1	291613581	291613733
1	304960300	304960680
6	22927672	22927701
3	191723100	191725228
2	55806008	55806080
5	7488233	7497227
5	20533545	20539234
3	109994013	110034964
1	82451849	82453260
4	72643299	72661343
1	201676956	201690502
9	136978290	136995079
9	18016158	18016222
9	91888058	91888286
10	140176694	140181466
5	5741531	5741580
2	156801028	156825736
7	31530178	31551248
7	15567206	15569390
7	62268235	62272348
5	9370600	9391361
3	112686078	112715626
4	5132740	5139963
5	203210699	203214620
1	70113456	70115066
6	7408477	7408830
5	48299783	48301012
1	198345681	198355293
2	213804729	213804875
6	163410265	163410370
4	42257975	42271039
4	31628868	31639583
7	119892465	119928568
6	113728066	113736858
3	141436393	141452291
2	34612484	34618023
4	126800903	126801028
6	19486176	19502375
6	52272313	52272623
2	358547	358672
8	146088789	146088902
6	121326531	121334767
1	26178081	26178352
5	67574094	67574198
10	5476975	5517783
4	144690252	144690301
9	93504723	93504852
1	198304111	198305980
1	5336378	5336419
3	189351394	189351441
5	118856372	118856431
1	189857863	189872183
2	177269953	177280616
10	4078394	4092211
3	13174380	13174445
5	95082453	95100530
3	118596216	118606375
4	76390127	76400699
1	52172526	52191683
7	128100092	128115431
6	173373537	173386720
3	13424795	13451566
2	12431129	12431380
8	127796549	127816452
10	133427666	133427992
7	150695145	150695375
3	179364875	179370315
1	11202614	11211650
4	233517683	233518174
1	189086542	189104470
1	52249796	52266125
8	159221971	159222266
7	75267519	75281559
10	94658131	94659737
5	165872892	165885739
2	186661998	186663568
10	82068788	82082188
1	197121094	197121423
8	167763971	167764272
9	74615013	74643186
2	223004390	223012358
6	84761785	84763860
6	74868059	74905508
4	208682169	208682300
9	6317138	6317348
9	6317138	6317348
3	196078140	196078190
4	200647397	200647500
4	200647397	200647500
7	144595017	144616737
6	164497092	164497165
10	114749266	114749352
1	21518005	21532928
8	84170073	84170336
9	37812542	37822056
3	82287811	82315100
4	192212136	192230773
4	178314885	178316982
9	17257304	17274331
2	11452997	11453182
2	220337028	220337256
1	240447038	240458660
4	160048529	160049179
9	125127894	125127939
1	210421932	210443813
3	2694821	2695020
10	41136135	41157056
7	56215244	56226071
9	5387091	5414646
9	5920076	5935963
8	165391127	165410476
2	100828949	100834666
2	42076417	42086853
10	119932715	119943845
2	74476618	74487682
3	166828525	166828708
2	122078981	122079096
2	239666342	239667240
1	277790823	277803893
6	131926093	131926159
7	109178082	109191593
8	8336229	8346543
1	96582646	96582933
5	88725833	88755454
1	14326052	14327506
2	208924456	208942700
8	172103782	172129749
1	144809675	144809982
2	181626025	181626077
4	234698162	234698181
10	146955809	146955881
2	49130762	49130809
3	108132333	108144063
9	1158619	1158934
10	57095316	57095391
1	126476017	126490159
3	170216277	170236717
9	109969908	109977778
7	45130498	45191068
4	46086375	46106959
6	165358024	165358133
9	42384790	42396708
8	17334065	17334352
1	35192819	35195412
10	83916037	83916185
6	148074010	148074302
5	175696722	175696842
2	27691284	27716722
6	49206418	49244280
6	81181875	81181926
6	17918938	17984292
7	29364171	29364260
4	88600855	88600932
9	104960530	104983965
3	125491609	125504202
6	17068420	17079797
9	141403039	141404425
4	100977622	100978389
7	3310781	3310894
1	158368357	158371200
6	109294379	109298314
5	16129884	16129991
3	16316318	16331237
10	88687055	88708468
8	138593234	138594629
10	98199896	98200515
6	28569589	28595656
4	13508056	13525264
2	195682788	195700022
3	119904437	119904787
9	114141485	114145807
1	168317174	168334412
1	241302519	241302761
4	99311379	99333932
5	211553000	211553361
7	57966292	57997566
9	130849378	130849494
8	154471020	154481152
6	106342454	106355475
1	205242590	205242753
3	151333473	151333672
4	152746994	152747116
4	152746994	152747116
4	173987940	173988227
5	46496455	46497336
5	163958898	163984919
3	121378291	121388188
2	55543058	55544534
4	95607750	95612709
8	65749433	65749477
3	42949032	42989563
1	204671589	204671712
10	60794213	60798546
2	106144964	106145237
5	53087479	53087586
4	17775001	17776831
6	26496691	26498719
9	28911828	28930340
6	52728500	52737325
9	99755107	99772851
9	147007583	147008295
9	7630446	7630860
5	110379190	110417153
8	54216433	54226370
2	120063646	120066121
1	89813196	89819516
4	136852308	136859506
5	204455169	204464060
4	197146183	197154495
8	156081273	156084843
4	179049061	179049413
6	26466621	26474057
3	111782140	111798235
8	115257785	115271812
9	14428210	14428379
9	14428210	14428379
2	185847944	185854830
2	153479041	153479136
5	214919915	214920030
1	170449496	170455337
8	19549096	19549388
5	199242312	199257138
6	103040430	103040598
2	130188523	130188595
7	146930138	146951143
2	7622856	7649135
3	167968490	167991793
5	12061559	12061885
4	20549726	20569123
4	27162537	27183347
7	89651928	89668824
2	211039843	211040027
10	143270917	143271010
3	47812192	47812262
5	8894912	8895308
9	149163660	149183643
6	81604269	81604329
5	4484577	4484629
3	231877905	231878166
2	200283524	200292593
8	6750546	6762675
4	59299832	59309835
2	222487051	222487246
1	92463459	92467434
6	82036535	82057298
8	147350545	147352443
2	45587764	45595404
4	27160652	27160738
4	27160652	27160738
1	87283668	87303212
3	33082668	33094479
8	155671229	155671321
5	182952804	182972326
4	115077926	115078015
4	134222314	134222356
4	156282610	156283005
1	231634282	231634420
9	69756414	69782841
8	48665347	48688731
3	123201994	123219088
7	22367063	22368777
7	22367063	22368777
6	21034798	21052733
1	14614418	14614458
9	86125551	86125870
6	143975443	143976379
1	77782592	77809725
1	159276377	159290287
2	244272564	244293903
7	158638004	158638205
7	163454639	163468255
2	136283826	136311601
3	208451813	208452026
7	132875714	132891550
1	287859326	287859397
8	90490949	90512481
8	118295937	118309878
9	7870971	7871178
10	118181078	118198321
2	48065266	48066550
1	207634974	207636351
3	162043025	162043876
5	219514093	219514305
2	220365412	220378550
2	32732897	32734530
3	17025613	17027088
3	17025613	17027088
10	59422427	59422540
6	130071824	130074329
3	89914198	89931731
10	1590100	1590150
9	148342749	148343175
3	41711868	41712959
6	162375364	162375579
7	150381296	150382817
7	160906751	160906858
3	180806724	180806908
10	107858359	107868638
1	70448357	70448548
1	96291391	96291576
2	23212135	23240985
2	194656859	194656919
2	160262668	160283937
5	187821486	187836535
5	205259608	205261015
4	67144747	67164237
3	58290270	58290384
3	208015296	208015390
4	69071210	69071335
1	148142006	148143659
B73V4_ctg26	151957	170430
4	197926178	197943867
6	152166036	152166124
1	105207596	105221590
9	70322496	70330668
6	140839073	140847284
5	8335794	8357125
10	967309	967359
6	78021324	78021386
10	124265090	124265103
9	145999255	145999347
4	177971893	177972202
2	107522458	107530795
1	203609753	203629388
4	149068982	149096915
5	219286737	219299061
10	110105517	110115827
9	147089284	147117296
10	56848337	56866936
7	164530028	164530523
4	119072642	119089851
5	127271008	127290050
10	149696301	149696499
1	177141233	177157816
8	63769323	63773290
10	5829186	5829361
8	98807246	98807347
8	65414831	65417870
9	97600414	97619217
6	58958937	58971367
1	65610274	65628365
9	138938879	138940124
4	6575482	6594965
8	144247717	144270297
1	195020106	195020142
4	4798930	4799113
8	108842811	108867409
4	30339822	30350298
4	2802253	2809969
9	145561814	145562191
B73V4_ctg193	380033	380177
1	303933970	303934076
1	279940912	279941011
1	228129645	228140026
4	229316390	229326856
8	4121578	4121703
7	36568117	36585044
7	5751155	5751277
4	70953403	70970166
1	65529926	65536664
5	217277647	217277764
2	199710918	199711023
2	98160125	98176990
4	5882067	5885736
5	13702462	13709541
2	53375859	53383197
10	88459104	88459535
4	28355818	28356091
3	67943939	67968884
4	42229194	42248010
7	26450771	26450891
5	165738098	165738303
6	119203293	119203393
2	15270726	15273042
1	248852253	248852365
6	168943033	168943425
5	196840099	196842129
B73V4_ctg13	33085	46581
6	71779156	71808467
5	14738829	14752692
B73V4_ctg10	255059	255999
10	76436699	76451660
8	87209334	87220758
4	193514019	193514090
4	168485059	168486199
3	50860689	50862168
1	11408108	11408403
4	92342198	92342301
6	142273068	142275207
8	135157300	135164227
9	99654275	99654498
1	17837943	17838056
2	187775037	187792431
2	86706830	86706973
2	217010095	217012457
3	25780533	25780851
5	78010382	78036734
8	90976231	90983689
1	87968021	87990282
10	59493479	59511425
1	195759016	195786147
3	105329034	105329527
5	148636611	148637673
4	87260375	87260428
6	43996586	44007542
2	105319939	105320099
5	219139108	219139758
10	58151290	58185214
1	17316311	17328938
5	189759500	189764282
5	127013056	127019605
4	213022564	213022979
2	174828079	174839454
5	170511080	170511159
5	143973834	143992582
9	52913319	52913785
6	9623976	9625004
2	216400559	216415346
2	68764516	68772586
5	49114908	49124272
9	41015205	41024988
4	144545534	144554487
2	237439417	237439520
2	189713085	189714941
1	13576415	13576736
10	149650275	149650475
5	7160863	7180205
3	194450335	194468471
3	129433361	129433528
1	126028471	126056514
2	230987279	230991723
6	58691757	58701210
8	115621884	115622255
2	126071202	126090787
10	118676663	118680923
4	180622819	180622913
7	156505006	156532401
10	122544714	122549310
5	66827198	66841782
7	45721097	45722115
1	213027401	213027970
8	42444542	42451634
2	191858475	191861851
1	162376292	162376446
4	235904171	235925588
6	68895513	68895637
6	68895513	68895637
4	125901756	125916345
5	196211247	196220970
7	129774744	129774812
5	159734181	159743375
3	138807035	138814879
6	172027542	172028052
6	123929581	123929796
7	166181655	166194549
6	22748981	22749039
3	123524633	123525131
5	36807205	36807483
2	98950077	98969864
5	88566343	88603396
7	105590958	105592644
5	90614221	90614417
10	67885132	67891276
4	14652059	14652096
4	54423125	54424478
8	45955695	45969022
6	31994834	32017893
4	91934680	91966729
2	14523084	14523338
1	52936707	52938368
1	78469821	78482816
8	145832547	145832682
6	157387199	157388339
8	11303477	11314299
6	136713611	136721341
2	85977043	85977532
7	42956612	42967446
4	115929048	115936095
5	16111636	16111720
1	253458847	253459192
5	202960446	202975666
4	186090144	186090180
9	21274132	21292796
7	87877073	87890819
7	35509394	35542147
9	150759327	150759614
5	131525413	131547804
1	225865550	225873443
6	132735857	132736079
10	41597349	41616953
3	37106881	37107080
2	90712446	90747342
4	142805880	142813942
10	127808033	127835325
7	37866749	37888933
9	18925084	18925209
3	2741794	2748901
9	156493141	156493494
4	142269358	142269551
8	97860311	97876956
1	208154091	208176316
8	149520715	149521000
1	118438484	118438578
10	69003832	69003955
1	245176944	245185514
6	118189090	118198904
1	226129270	226129606
4	175910629	175926725
4	225472962	225473040
2	234896990	234917766
10	74299231	74301521
4	170140223	170140329
4	182523328	182533813
10	73570240	73581779
10	149595203	149596543
1	9780155	9780227
3	41593511	41601327
6	26540637	26550774
5	2485489	2486900
2	126040460	126045426
1	9155346	9171295
6	100196015	100196284
7	61093109	61114226
6	54715942	54726603
6	8191241	8192732
2	50619253	50627611
7	151841873	151841953
7	68047665	68056352
7	164954727	164971619
4	241526774	241526925
5	71396613	71396759
5	11522006	11558757
5	99256774	99274837
6	120332866	120337301
5	103190668	103192876
4	226228135	226244207
8	100004461	100004616
3	9185669	9186010
B73V4_ctg56	329267	335821
2	165644020	165652869
1	96706567	96730440
3	25090489	25109574
9	10665411	10716901
6	38977204	38977696
3	147164966	147181594
4	202970795	202970886
1	291398648	291400339
1	291398648	291400339
2	231674920	231688367
4	165889601	165894860
10	53470632	53477481
2	165833	175716
3	119206222	119206331
2	214285583	214285700
8	87460065	87460209
9	28671248	28686935
2	194600522	194617861
1	163568235	163589373
5	89797300	89797438
10	57383025	57383457
5	83926424	83955760
4	89536761	89552928
4	20380532	20387612
3	13021239	13047807
7	124086085	124094134
9	79530650	79545101
1	97065772	97073922
2	41591250	41603718
3	76450576	76451493
3	104121789	104121917
5	217070450	217075182
7	106760247	106775689
2	188447523	188471185
B73V4_ctg68	23668	24132
3	10455817	10466142
10	35394592	35404158
3	198491131	198491214
7	5117187	5118398
4	202382104	202382198
4	146317164	146330217
4	13132444	13132523
2	71978966	71984839
10	27296293	27297514
1	1168782	1199125
3	225561369	225568749
3	69187906	69190537
3	188609963	188610072
1	221345990	221357471
1	272766244	272766351
9	19796407	19797747
10	33047422	33055868
8	39238534	39259859
10	126191355	126203500
4	18560070	18560182
1	191345634	191355663
6	30269004	30275152
10	36506160	36518571
3	188183241	188184107
8	176372296	176372438
2	159063141	159063195
7	8696867	8711780
9	131027070	131027153
8	142755341	142767814
7	176124754	176149859
4	122215090	122235521
1	162181303	162207762
3	93319077	93339103
5	11202968	11203066
4	62595913	62595979
5	2950238	2951704
1	63360748	63370062
5	192249231	192250186
5	105831499	105852613
4	31440291	31440328
1	87308285	87308778
4	225547866	225548959
5	175354852	175378154
3	162990965	162991079
2	104732921	104744205
10	134062036	134078493
1	78183217	78214561
2	201767257	201771456
1	282118091	282118181
9	3884944	3892081
8	110699297	110702140
8	96813502	96813631
5	91151363	91159545
2	119198221	119207514
1	262869754	262873118
2	194021953	194022137
1	61779595	61779795
6	172236064	172237422
6	172236064	172237422
2	56397539	56418536
2	179077348	179084135
3	229848229	229850428
1	152954798	152955121
4	155199642	155210461
5	39424196	39424430
4	102010065	102010340
4	148540804	148540899
5	7390235	7390481
3	16519507	16526439
6	146577331	146579005
6	146577331	146579005
3	219965860	219966358
8	160940909	160941035
4	173006342	173013857
4	81118522	81120668
3	62172744	62192636
1	273147126	273147352
3	170452446	170467403
9	84896298	84908554
6	20725159	20729973
7	24972442	24972548
7	146648642	146658283
4	28150454	28157217
7	134897427	134897521
5	222547207	222557840
5	159338192	159359592
2	223170643	223188696
6	84260250	84278508
7	10634647	10634701
8	137941059	137941149
8	152630566	152630689
2	242364378	242365053
B73V4_ctg65	630162	630282
4	151409749	151409850
2	108409680	108430003
7	46316742	46316814
7	151545760	151560269
7	23625405	23645977
8	21250567	21250708
10	91242271	91242541
4	92847817	92847896
7	28362614	28362794
1	9774897	9775020
1	9774897	9775020
3	65433135	65477317
7	68134292	68134359
1	36608427	36642762
5	73804304	73830836
5	194537074	194550855
6	98626999	98655660
2	91892700	91911716
9	126939717	126944118
9	78678804	78688526
4	180591542	180600915
1	199781935	199809160
2	27503545	27503719
9	131376730	131376974
1	42765054	42781822
6	34140354	34163241
5	110821126	110843833
9	150413605	150413875
2	219473990	219479480
10	98238916	98239463
10	98238916	98239463
5	164245134	164245174
4	125681860	125682804
10	150069135	150069447
10	150069135	150069447
2	169752393	169763961
4	200219908	200235375
4	235338498	235338688
9	68333115	68338255
7	49967161	49977454
3	78972954	78980631
1	110568146	110588199
3	53246740	53253346
1	292049528	292049802
2	191854704	191854817
3	192413136	192413252
6	68437484	68437548
7	92216243	92216737
8	160620864	160620957
3	76657837	76658009
5	41174047	41182147
1	166767143	166796935
2	80303254	80318844
10	140299803	140303334
7	148271198	148275184
5	130729921	130743571
1	220368997	220369254
3	127885011	127892979
3	41322087	41322413
9	110654859	110667684
8	14418796	14422845
4	224517718	224519959
10	82670377	82670577
6	116922145	116922216
4	160439239	160440591
4	160439239	160440591
1	268077127	268090922
8	5096090	5096208
10	3435134	3459284
6	38417925	38432372
8	56666428	56667176
5	79958922	79959021
5	185451280	185457997
9	158037713	158037760
5	192333939	192336644
3	125908270	125945456
7	167061755	167079841
8	48046359	48087676
1	116414000	116426816
8	25792199	25798768
10	108430875	108432514
2	131575528	131607583
3	79844976	79851191
4	223286140	223286270
8	24535722	24556295
1	244014264	244032108
1	176426361	176426447
9	13631224	13654664
8	124031049	124046982
3	195189407	195197648
4	203702615	203712479
2	195246635	195246739
5	222416754	222416851
5	170334524	170349184
3	155388014	155419377
7	149696310	149696805
8	56698405	56698515
4	24902884	24920451
9	88533243	88533325
2	112201482	112208559
1	209513029	209528230
8	74784125	74830464
2	241938019	241938114
B73V4_ctg49	3562	24733
2	204272252	204282029
4	174476654	174476762
2	1702298	1702435
4	201327453	201334668
B73V4_ctg88	34345	41700
5	118194335	118197167
5	67244678	67250399
7	1556803	1613887
8	48910789	48922091
3	20069988	20076386
8	176061266	176076651
3	154565788	154597613
2	87121788	87178454
7	21755048	21755115
6	158537872	158546822
10	33181668	33218104
1	192229098	192232216
6	161922065	161922439
5	3883957	3884052
1	97114787	97115002
7	92370421	92389394
5	165604828	165605998
1	66837923	66837990
3	31834599	31835005
4	20175427	20175570
2	145111880	145113884
5	222655959	222656023
9	126617464	126617751
6	147036488	147036597
1	255062235	255075021
1	252479986	252499960
1	239224160	239224677
5	222436230	222436325
2	219228796	219228883
3	164107536	164107877
B73V4_ctg213	11325	30868
6	26087266	26128094
1	64401926	64402245
1	64401926	64402245
2	164441257	164456836
9	21637033	21637146
1	255554075	255565672
2	139801650	139815127
9	62902060	62907079
2	32194745	32194889
9	142633193	142633311
9	73361845	73365448
5	195880610	195886816
9	79875336	79875461
9	89061202	89078976
2	155349240	155362983
6	122868485	122868558
9	138584023	138589827
8	155674275	155677478
7	171047690	171047876
7	71040652	71040823
9	102712944	102720073
1	4851517	4852130
6	21502636	21530083
7	180092808	180092898
4	81503826	81504176
3	231013576	231013634
6	73884046	73884291
6	26429259	26441983
4	214443412	214443488
4	149497181	149508042
1	85940214	85974658
1	249818311	249818597
3	216952638	216978813
1	127337775	127337906
5	30416172	30426167
3	102541661	102568339
6	86977864	86987335
7	51605685	51605786
2	72524406	72529214
8	163177618	163192040
3	12344069	12344385
2	156745549	156745669
10	74416923	74417154
10	35356090	35356457
1	71620260	71635050
1	74854881	74864600
4	182696156	182703635
10	144865504	144880592
6	36425417	36436160
6	110584357	110610078
9	52583331	52622640
1	287118507	287137236
1	258370815	258387111
5	55318834	55318963
10	114979284	114990793
7	108777713	108796531
5	35767027	35773390
4	174722741	174732477
2	31039508	31039647
3	59636960	59638609
3	59636960	59638609
2	165394139	165406905
7	113067951	113072476
4	6669484	6690422
9	705802	706939
9	126829135	126833945
2	127372521	127375687
2	204431486	204432471
4	52096786	52097025
1	35129925	35130153
9	43575579	43599732
1	61444080	61472792
3	93287955	93288167
3	10862825	10862903
4	245896863	245911323
2	131895986	131897135
1	199650011	199650595
6	58424502	58445140
6	91848059	91848241
5	39267121	39288354
10	104172719	104192983
1	288950661	288961159
8	140093778	140123295
2	93438175	93443062
4	134647179	134650338
4	16938415	16938607
7	109096436	109096514
6	127029785	127030222
5	16557546	16560687
1	154100452	154100696
1	70609494	70611041
3	7120362	7120444
9	137461331	137461513
3	7974785	7976004
1	114231038	114261067
1	57293233	57293310
3	213579058	213579176
6	94251442	94253640
4	30163658	30175074
5	138323558	138327084
3	178545020	178545158
1	65631242	65653759
2	217348868	217355791
5	2689818	2689905
6	61848799	61849159
6	121914816	121936530
1	152837734	152868576
2	152231488	152238155
1	267991414	268007444
1	63142570	63148500
8	5099310	5116221
1	84028325	84028610
10	66594727	66594858
4	101830569	101830753
7	125594831	125610000
10	76121529	76133251
8	24804063	24819156
6	19571050	19571163
4	241479881	241480018
6	170713514	170716949
9	32031562	32044606
4	35286784	35287094
6	93913639	93915533
5	139094730	139112826
9	145540692	145541590
1	224248519	224253030
7	47290518	47304186
6	151782385	151782579
7	165322076	165322363
7	136531781	136531827
2	184937277	184956287
7	150918512	150918648
1	91152367	91153836
6	138846160	138846330
1	231553307	231553366
1	101025255	101043691
8	179097336	179100693
2	237112068	237113844
4	101525870	101525991
7	83366923	83377896
9	110432417	110432727
2	111481285	111481417
3	233622132	233624120
6	24416271	24416379
9	26022031	26040622
8	30998886	31015505
2	211655521	211673685
3	74254585	74255973
1	293283771	293283934
4	10512701	10512866
4	157437122	157449664
6	148972293	148979680
1	178988923	178989054
9	99416475	99416592
1	35444151	35444483
1	231466028	231489039
7	85807629	85847732
4	17661964	17668541
5	2439347	2439557
4	6074894	6082213
8	79801937	79802321
8	30175524	30175690
3	146846547	146846617
2	10775360	10775706
1	5705148	5705435
2	20387768	20391244
3	232594736	232607075
2	9607068	9607132
1	151658985	151670955
2	860566	870251
5	163089168	163089254
4	17282155	17282310
5	40515104	40523676
9	2510611	2510656
6	4939303	4939387
4	236998632	236998725
1	239639541	239658449
9	148238570	148261691
3	51568825	51568945
3	220960608	220963425
5	203369064	203373089
6	100475124	100483922
2	187640017	187640510
4	49090027	49107896
B73V4_ctg148	51579	51867
2	52984855	52984929
8	136463597	136485365
1	150591585	150610446
3	218087636	218087730
2	95396523	95396711
8	137303794	137305390
3	187764130	187764497
6	152383013	152391244
3	51791425	51804382
4	197222357	197233817
3	215287855	215287973
3	6076578	6076804
1	287484875	287502656
5	200548373	200553310
2	197383557	197383678
8	144586988	144602139
4	46032707	46032798
8	14504617	14515961
9	67283054	67301708
8	23645749	23660908
2	144959523	144959630
4	54183434	54186566
5	88048919	88062926
4	119723680	119743465
1	228249161	228266807
5	197612999	197613163
9	53097508	53099123
6	158355320	158356757
10	12297654	12334392
1	129741911	129742137
9	115520493	115533007
7	32854405	32855428
5	32671123	32701847
3	128389523	128404585
7	180438886	180443332
5	123077812	123092804
7	140797174	140797272
6	136120771	136120870
10	4554953	4562774
4	165951254	165968867
6	100152723	100169782
1	70911310	70948807
4	202852659	202868538
8	39607299	39622400
5	125678037	125678676
8	65366392	65403252
1	231553064	231553229
2	185108092	185116993
10	69156297	69172488
2	1990073	2027301
1	78054313	78054598
1	58818489	58837984
1	166085980	166104072
5	167853605	167866440
2	166437397	166438581
3	210967493	210967535
4	143756310	143771721
9	11287854	11309050
2	111661068	111681761
5	38999751	39008238
4	107376023	107387805
1	53443358	53443442
1	68859552	68865822
5	80974346	80981438
2	22923876	22923952
7	6793543	6805161
B73V4_ctg203	39244	53592
1	177174969	177186414
4	230800290	230817287
8	30884432	30896844
1	86907045	86933321
5	85791186	85807707
7	44249886	44251899
7	70530744	70530777
3	229508565	229525397
1	68789742	68793015
6	147431420	147437012
5	184066938	184085781
8	146639648	146639690
8	6550860	6550926
5	6634982	6636423
3	18205489	18205666
